t vsx vsy Ekin Epot T 
12.85 9.714451465e-17 -8.933825901e-16 19.19191642 -6.427975553 1.279461095
12.86 8.326672685e-17 -9.055256545e-16 20.07595968 -7.339236781 1.338397312
12.87 1.665334537e-16 -9.03790931e-16 20.93547966 -8.207106345 1.395698644
12.88 1.665334537e-16 -9.593020822e-16 21.55449274 -8.820728961 1.436966183
12.89 1.387778781e-16 -9.246076127e-16 21.92399277 -9.182934467 1.461599518
12.9 1.526556659e-16 -9.575673587e-16 22.10923516 -9.363022347 1.47394901
12.91 1.526556659e-16 -9.662409761e-16 22.16714388 -9.420994049 1.477809592
12.92 1.804112415e-16 -9.089951014e-16 22.12001244 -9.375236313 1.474667496
12.93 1.942890293e-16 -9.783840405e-16 21.95114058 -9.21105355 1.463409372
12.94 1.665334537e-16 -9.350159536e-16 21.60536448 -8.872222229 1.440357632
12.95 1.526556659e-16 -9.141992718e-16 20.99724243 -8.273372182 1.399816162
12.96 1.804112415e-16 -9.575673587e-16 20.05209717 -7.331573643 1.336806478
12.97 1.804112415e-16 -9.36750677e-16 18.82245772 -6.084207622 1.254830515
12.98 1.526556659e-16 -9.159339953e-16 17.65349319 -4.87540937 1.176899546
12.99 1.387778781e-16 -9.055256545e-16 17.12724551 -4.326792545 1.141816367
13 1.45716772e-16 -9.506284648e-16 17.55794649 -4.781889323 1.170529766
13.01 1.318389842e-16 -9.298117831e-16 18.63540958 -5.897180918 1.242360639
13.02 1.804112415e-16 -9.436895709e-16 19.80069325 -7.07744477 1.320046217
13.03 1.075528555e-16 -9.298117831e-16 20.72088805 -7.996494553 1.381392537
13.04 6.938893904e-17 -9.298117831e-16 21.33009341 -8.597316482 1.422006228
13.05 1.110223025e-16 -9.575673587e-16 21.67779206 -8.938972419 1.445186137
13.06 6.245004514e-17 -9.714451465e-16 21.82242778 -9.082220756 1.454828518
13.07 1.075528555e-16 -9.575673587e-16 21.78675086 -9.048983568 1.452450057
13.08 9.714451465e-17 -9.436895709e-16 21.53847847 -8.808960973 1.435898565
13.09 1.734723476e-17 -9.575673587e-16 20.98339398 -8.267052481 1.398892932
13.1 1.734723476e-17 -9.436895709e-16 20.00283263 -7.294890685 1.333522175
13.11 0 -9.436895709e-16 18.62443183 -5.895871885 1.241628789
13.12 5.551115123e-17 -9.020562075e-16 17.31824638 -4.531179541 1.154549758
13.13 5.551115123e-17 -9.159339953e-16 16.89455508 -4.084384147 1.126303672
13.14 4.163336342e-17 -9.298117831e-16 17.60662529 -4.84982294 1.173775019
13.15 7.285838599e-17 -9.853229344e-16 18.79612222 -6.081339956 1.253074815
13.16 1.144917494e-16 -9.298117831e-16 19.76107235 -7.049216149 1.317404823
13.17 8.326672685e-17 -9.159339953e-16 20.29715976 -7.572127508 1.353143984
13.18 7.285838599e-17 -9.159339953e-16 20.49886235 -7.761814717 1.366590823
13.19 1.630640067e-16 -8.604228441e-16 20.50652451 -7.761248303 1.367101634
13.2 8.67361738e-17 -9.020562075e-16 20.42054994 -7.670746875 1.361369996
13.21 1.387778781e-16 -8.465450563e-16 20.2988769 -7.546762122 1.35325846
13.22 9.020562075e-17 -9.436895709e-16 20.17170631 -7.417500902 1.344780421
13.23 1.179611964e-16 -8.881784197e-16 20.05371493 -7.297072014 1.336914329
13.24 1.110223025e-16 -8.743006319e-16 19.95139512 -7.194572199 1.330093008
13.25 9.714451465e-17 -8.604228441e-16 19.86715544 -7.111279258 1.324477029
13.26 1.249000903e-16 -8.187894807e-16 19.80151794 -7.047641194 1.320101196
13.27 1.040834086e-16 -8.604228441e-16 19.75412873 -7.000301129 1.316941915
13.28 7.632783294e-17 -8.326672685e-16 19.72436008 -6.970579466 1.314957338
13.29 6.938893904e-17 -8.326672685e-16 19.71163144 -6.957885034 1.314108762
13.3 6.938893904e-17 -8.881784197e-16 19.71551836 -6.96178874 1.314367891
13.31 8.326672685e-17 -8.465450563e-16 19.73581179 -6.982080449 1.315720786
13.32 1.040834086e-16 -8.049116929e-16 19.77254258 -7.017814133 1.318169506
13.33 4.857225733e-17 -8.187894807e-16 19.8259374 -7.07117872 1.32172916
13.34 2.775557562e-17 -8.604228441e-16 19.89635349 -7.141563373 1.326423566
13.35 6.245004514e-17 -8.465450563e-16 19.98417639 -7.230339529 1.332278426
13.36 8.326672685e-17 -8.049116929e-16 20.08952323 -7.335732059 1.339301549
13.37 7.632783294e-17 -8.049116929e-16 20.21173598 -7.458122196 1.347449065
13.38 4.163336342e-17 -7.91033905e-16 20.34843775 -7.595272423 1.356562517
13.39 1.387778781e-17 -8.187894807e-16 20.49370055 -7.740540487 1.366246703
13.4 6.938893904e-18 -8.604228441e-16 20.63462995 -7.88346232 1.375641997
13.41 4.163336342e-17 -8.465450563e-16 20.74524894 -7.997913875 1.383016596
13.42 4.163336342e-17 -8.465450563e-16 20.77652306 -8.035119119 1.385101537
13.43 7.632783294e-17 -8.049116929e-16 20.64368656 -7.910372574 1.376245771
13.44 9.020562075e-17 -8.604228441e-16 20.2243888 -7.504071024 1.348292587
13.45 1.040834086e-16 -7.91033905e-16 19.41557537 -6.697985094 1.294371691
13.46 8.326672685e-17 -8.187894807e-16 18.32473249 -5.579123352 1.221648833
13.47 1.179611964e-16 -7.91033905e-16 17.49140103 -4.694223115 1.166093402
13.48 9.020562075e-17 -7.771561172e-16 17.59623932 -4.798087364 1.173082621
13.49 9.020562075e-17 -7.91033905e-16 18.65151499 -5.903509497 1.243434332
13.5 6.245004514e-17 -7.771561172e-16 19.98681166 -7.268530854 1.332454111
13.51 9.020562075e-17 -7.771561172e-16 21.05644346 -8.336875686 1.403762897
13.52 1.526556659e-16 -8.049116929e-16 21.74683762 -9.013590648 1.449789175
13.53 1.318389842e-16 -8.049116929e-16 22.15704148 -9.413468889 1.477136099
13.54 1.110223025e-16 -7.91033905e-16 22.40097536 -9.652072392 1.493398357
13.55 6.938893904e-17 -7.771561172e-16 22.54390903 -9.795093364 1.502927269
13.56 6.245004514e-17 -7.840950111e-16 22.59814189 -9.852121309 1.506542793
13.57 1.179611964e-16 -7.979727989e-16 22.5312434 -9.791058874 1.502082894
13.58 9.714451465e-17 -7.91033905e-16 22.277891 -9.544192532 1.485192734
13.59 6.938893904e-17 -7.91033905e-16 21.76637525 -9.037884918 1.451091683
13.6 6.245004514e-17 -7.979727989e-16 20.98060075 -8.247586035 1.398706716
13.61 0 -7.771561172e-16 20.0593303 -7.304700067 1.337288687
13.62 4.857225733e-17 -7.91033905e-16 19.34939079 -6.567668162 1.289959386
13.63 5.551115123e-17 -7.563394355e-16 19.25130082 -6.46036606 1.283420055
13.64 2.081668171e-17 -7.91033905e-16 19.88888426 -7.118774268 1.325925617
13.65 2.081668171e-17 -8.049116929e-16 20.9797998 -8.239527015 1.39865332
13.66 -6.938893904e-18 -8.187894807e-16 22.08186483 -9.359433816 1.472124322
13.67 2.775557562e-17 -7.979727989e-16 22.87989014 -10.16203229 1.525326009
13.68 6.245004514e-17 -8.187894807e-16 23.2476437 -10.52861966 1.549842913
13.69 0 -8.187894807e-16 23.17014793 -10.44916444 1.544676529
13.7 3.469446952e-17 -8.257283746e-16 22.67831687 -9.954144308 1.511887791
13.71 1.387778781e-17 -8.257283746e-16 21.85117971 -9.120059533 1.456745314
13.72 -2.775557562e-17 -8.118505868e-16 20.86582683 -8.117093263 1.391055122
13.73 1.387778781e-17 -7.979727989e-16 20.00860623 -7.243461361 1.333907082
13.74 4.163336342e-17 -8.118505868e-16 19.53684176 -6.772276887 1.302456117
13.75 3.469446952e-17 -8.257283746e-16 19.47271971 -6.725458498 1.298181314
13.76 9.020562075e-17 -8.118505868e-16 19.62999519 -6.891764517 1.308666346
13.77 8.326672685e-17 -7.91033905e-16 19.88915376 -7.142482664 1.325943584
13.78 7.632783294e-17 -8.118505868e-16 20.32658234 -7.571371153 1.355105489
13.79 6.245004514e-17 -8.326672685e-16 21.0184937 -8.269932646 1.401232913
13.8 1.110223025e-16 -8.257283746e-16 21.84435972 -9.108795243 1.456290648
13.81 1.45716772e-16 -8.534839502e-16 22.57667649 -9.846509538 1.505111766
13.82 1.318389842e-16 -8.604228441e-16 23.06961549 -10.33683955 1.537974366
13.83 1.040834086e-16 -8.326672685e-16 23.30600272 -10.56802169 1.553733515
13.84 1.110223025e-16 -8.534839502e-16 23.338208 -10.59440338 1.555880533
13.85 7.632783294e-17 -8.812395258e-16 23.23043871 -10.48241886 1.548695914
13.86 9.714451465e-17 -8.257283746e-16 23.03418795 -10.28245217 1.53561253
13.87 6.938893904e-17 -8.049116929e-16 22.78516549 -10.03263422 1.519011032
13.88 9.714451465e-17 -8.465450563e-16 22.50829405 -9.75539155 1.500552937
13.89 4.857225733e-17 -8.67361738e-16 22.22403 -9.469822318 1.481602
13.9 8.326672685e-17 -7.979727989e-16 21.95293362 -9.195345456 1.463528908
13.91 6.938893904e-17 -8.326672685e-16 21.71705712 -8.959063799 1.447803808
13.92 4.857225733e-17 -8.67361738e-16 21.53752789 -8.779515916 1.435835193
13.93 4.857225733e-17 -8.465450563e-16 21.4290239 -8.670819469 1.428601593
13.94 1.387778781e-17 -8.67361738e-16 21.39429539 -8.636844413 1.426286359
13.95 4.857225733e-17 -9.298117831e-16 21.42221017 -8.666272617 1.428147344
13.96 5.551115123e-17 -9.020562075e-16 21.49028562 -8.736296946 1.432685708
13.97 7.632783294e-17 -8.743006319e-16 21.56936059 -8.817590578 1.437957373
13.98 4.163336342e-17 -8.67361738e-16 21.62652199 -8.878373217 1.441768133
13.99 7.632783294e-17 -8.67361738e-16 21.62407603 -8.87944658 1.441605069
14 1.249000903e-16 -8.534839502e-16 21.51564436 -8.77579304 1.434376291
14.01 8.326672685e-17 -8.951173136e-16 21.24513754 -8.508786954 1.416342502
14.02 3.469446952e-17 -9.020562075e-16 20.76242271 -8.029960276 1.384161514
14.03 9.714451465e-17 -9.020562075e-16 20.07669652 -7.3376781 1.338446435
14.04 2.775557562e-17 -9.089951014e-16 19.34275411 -6.583756219 1.289516941
14.05 4.857225733e-17 -8.951173136e-16 18.87391664 -6.095343805 1.258261109
14.06 6.245004514e-17 -8.881784197e-16 18.93527493 -6.161534253 1.262351662
14.07 9.020562075e-17 -9.089951014e-16 19.47648821 -6.724998237 1.298432548
14.08 7.632783294e-17 -9.159339953e-16 20.1870428 -7.452211682 1.345802853
14.09 6.938893904e-17 -9.159339953e-16 20.78695364 -8.055446852 1.38579691
14.1 4.163336342e-17 -8.743006319e-16 21.16757064 -8.431244314 1.411171376
14.11 8.326672685e-17 -9.228728892e-16 21.34087567 -8.599444771 1.422725045
14.12 1.040834086e-16 -9.36750677e-16 21.35923866 -8.613548016 1.423949244
14.13 6.938893904e-17 -9.36750677e-16 21.27731566 -8.528130746 1.418487711
14.14 4.857225733e-17 -9.36750677e-16 21.14603472 -8.395524597 1.409735648
14.15 2.775557562e-17 -9.298117831e-16 21.01569616 -8.262077061 1.401046411
14.16 3.469446952e-17 -9.506284648e-16 20.93362989 -8.177886296 1.395575326
14.17 3.469446952e-17 -9.228728892e-16 20.93194769 -8.176212252 1.395463179
14.18 4.163336342e-17 -9.228728892e-16 21.0121309 -8.259984727 1.400808727
14.19 0 -9.436895709e-16 21.13920691 -8.391630368 1.409280461
14.2 1.387778781e-17 -9.992007222e-16 21.25091983 -8.508711188 1.416727989
14.21 4.163336342e-17 -9.436895709e-16 21.27538298 -8.538248262 1.418358865
14.22 3.469446952e-17 -9.298117831e-16 21.15039795 -8.418556666 1.41002653
14.23 2.081668171e-17 -9.159339953e-16 20.84891607 -8.11587965 1.389927738
14.24 3.469446952e-17 -9.020562075e-16 20.41838667 -7.676482667 1.361225778
14.25 6.938893904e-18 -9.36750677e-16 20.01161516 -7.254220319 1.334107678
14.26 -6.938893904e-18 -9.506284648e-16 19.83927196 -7.073874342 1.322618131
14.27 -1.387778781e-17 -9.714451465e-16 20.02126829 -7.261413631 1.33475122
14.28 2.081668171e-17 -9.714451465e-16 20.48180261 -7.735278975 1.365453507
14.29 1.387778781e-17 -9.853229344e-16 21.02724293 -8.289882184 1.401816196
14.3 -6.938893904e-18 -9.36750677e-16 21.49946078 -8.763795416 1.433297385
14.31 -2.775557562e-17 -9.922618283e-16 21.83860259 -9.100299408 1.45590684
14.32 -2.775557562e-17 -9.298117831e-16 22.05478131 -9.310909849 1.470318754
14.33 1.387778781e-17 -9.298117831e-16 22.18321213 -9.435339714 1.478880809
14.34 -5.551115123e-17 -9.228728892e-16 22.25818626 -9.508275217 1.483879084
14.35 -1.387778781e-17 -9.36750677e-16 22.30429078 -9.553237722 1.486952719
14.36 6.938893904e-18 -9.159339953e-16 22.33573647 -9.583277924 1.489049098
14.37 -2.775557562e-17 -1.033895192e-15 22.35793677 -9.606602965 1.490529118
14.38 -4.163336342e-17 -9.853229344e-16 22.3691279 -9.618424252 1.491275194
14.39 1.387778781e-17 -9.436895709e-16 22.36167201 -9.611018571 1.490778134
14.4 -1.387778781e-17 -9.575673587e-16 22.32329842 -9.573992148 1.488219895
14.41 0 -9.36750677e-16 22.23928862 -9.491295639 1.482619241
14.42 0 -9.159339953e-16 22.09716115 -9.34896769 1.473144076
14.43 2.775557562e-17 -9.228728892e-16 21.89430979 -9.145660492 1.459620653
14.44 1.387778781e-17 -9.159339953e-16 21.64684729 -8.897120031 1.443123153
14.45 6.938893904e-17 -8.812395258e-16 21.39305123 -8.640309249 1.426203415
14.46 9.714451465e-17 -8.951173136e-16 21.18279066 -8.427791862 1.412186044
14.47 5.551115123e-17 -9.089951014e-16 21.05488793 -8.299668194 1.403659196
14.48 4.163336342e-17 -9.089951014e-16 21.02124103 -8.267120989 1.401416068
14.49 2.775557562e-17 -9.228728892e-16 21.07462609 -8.322162395 1.404975073
14.5 4.163336342e-17 -9.020562075e-16 21.20820741 -8.455672111 1.413880494
14.51 8.326672685e-17 -9.159339953e-16 21.41881821 -8.666968796 1.427921214
14.52 1.249000903e-16 -9.159339953e-16 21.69001493 -8.939722199 1.446000995
14.53 1.110223025e-16 -8.604228441e-16 21.97978199 -9.233138104 1.4653188
14.54 1.249000903e-16 -8.743006319e-16 22.23036622 -9.486929048 1.482024415
14.55 8.326672685e-17 -8.743006319e-16 22.38959573 -9.648028172 1.492639716
14.56 6.938893904e-17 -8.604228441e-16 22.42528958 -9.684196805 1.495019305
14.57 1.110223025e-16 -8.812395258e-16 22.3286021 -9.58576749 1.488573473
14.58 1.110223025e-16 -8.604228441e-16 22.11308478 -9.368169992 1.474205652
14.59 1.249000903e-16 -8.534839502e-16 21.81500676 -9.06654758 1.454333784
14.6 1.387778781e-16 -9.089951014e-16 21.49347253 -8.741244703 1.432898169
14.61 1.249000903e-16 -8.812395258e-16 21.2239024 -8.465870297 1.414926827
14.62 1.42247325e-16 -8.881784197e-16 21.07982455 -8.318702396 1.405321637
14.63 8.500145032e-17 -8.67361738e-16 21.10681373 -8.344851364 1.407120915
14.64 1.112391429e-16 -9.020562075e-16 21.30191421 -8.543389278 1.420127614
14.65 1.040834086e-16 -8.951173136e-16 21.61277581 -8.860520699 1.440851721
14.66 1.162264729e-16 -8.67361738e-16 21.95800025 -9.211029225 1.463866683
14.67 1.110223025e-16 -8.743006319e-16 22.25433085 -9.512529651 1.483622057
14.68 1.387778781e-16 -9.089951014e-16 22.43534456 -9.696350985 1.495689637
14.69 1.491862189e-16 -9.36750677e-16 22.46012478 -9.722143069 1.497341652
14.7 1.526556659e-16 -9.506284648e-16 22.32309025 -9.581924077 1.488206017
14.71 1.942890293e-16 -9.436895709e-16 22.07363625 -9.325327769 1.47157575
14.72 1.838806885e-16 -9.922618283e-16 21.83129819 -9.073329072 1.455419879
14.73 1.734723476e-16 -1.01307851e-15 21.75333208 -8.988365635 1.450222139
14.74 1.804112415e-16 -1.033895192e-15 21.93663668 -9.175349985 1.462442446
14.75 1.942890293e-16 -1.01307851e-15 22.33144926 -9.581867409 1.488763284
14.76 2.012279232e-16 -1.026956298e-15 22.7601006 -10.02583599 1.51734004
14.77 2.116362641e-16 -9.992007222e-16 22.99860942 -10.28089835 1.533240628
14.78 2.116362641e-16 -1.020017404e-15 22.81488245 -10.1176653 1.520992163
14.79 1.838806885e-16 -1.054711873e-15 21.98015753 -9.300269787 1.465343835
14.8 1.873501354e-16 -1.033895192e-15 20.44894192 -7.743909791 1.363262795
14.81 1.82145965e-16 -1.075528555e-15 18.84505771 -6.047768128 1.25633718
14.82 2.081668171e-16 -1.01307851e-15 18.43052069 -5.599589505 1.22870138
14.83 1.561251128e-16 -1.01307851e-15 19.59050598 -6.846380492 1.306033732
14.84 1.82145965e-16 -1.020017404e-15 21.26798902 -8.576282136 1.417865935
14.85 1.639313685e-16 -1.061650767e-15 22.52323154 -9.821631177 1.501548769
14.86 2.072994554e-16 -1.082467449e-15 23.22201504 -10.49692067 1.548134336
14.87 2.237793284e-16 -1.075528555e-15 23.56744585 -10.82586418 1.571163056
14.88 1.973247954e-16 -1.068589661e-15 23.74904317 -10.99786926 1.583269544
14.89 1.489693785e-16 -1.006139616e-15 23.87423994 -11.11829092 1.591615996
14.9 1.869164545e-16 -1.061650767e-15 23.99117902 -11.23380665 1.599411935
14.91 1.388862983e-16 -1.103284131e-15 24.11652464 -11.35986017 1.607768309
14.92 1.353084311e-16 -1.040834086e-15 24.25246108 -11.49605226 1.616830739
14.93 1.791101989e-16 -1.040834086e-15 24.39467887 -11.63889613 1.626311925
14.94 2.376571162e-16 -1.026956298e-15 24.53467665 -11.77899993 1.63564511
14.95 2.072994554e-16 -1.026956298e-15 24.65873763 -11.90484949 1.643915842
14.96 1.769417945e-16 -1.01307851e-15 24.7446728 -11.99472521 1.649644853
14.97 2.385244779e-16 -1.026956298e-15 24.75628033 -12.01114915 1.650418688
14.98 2.51534904e-16 -1.068589661e-15 24.63566445 -11.89798699 1.64237763
14.99 2.376571162e-16 -1.006139616e-15 24.2972542 -11.56968623 1.619816946
15 2.116362641e-16 -9.992007222e-16 23.63790147 -10.92000065 1.575860098
15.01 2.012279232e-16 -9.992007222e-16 22.59698211 -9.878602395 1.506465474
15.02 1.908195824e-16 -9.853229344e-16 21.29580106 -8.555017897 1.419720071
15.03 2.012279232e-16 -9.853229344e-16 20.16334158 -7.385495917 1.344222772
15.04 1.942890293e-16 -9.853229344e-16 19.76793129 -6.974402318 1.317862086
15.05 1.908195824e-16 -9.714451465e-16 20.32711504 -7.559995508 1.355141003
15.06 2.012279232e-16 -9.922618283e-16 21.48499091 -8.75655053 1.432332727
15.07 2.706168623e-16 -9.853229344e-16 22.65909664 -9.951709782 1.510606442
15.08 2.87964097e-16 -9.506284648e-16 23.45762536 -10.75069088 1.563841691
15.09 2.91433544e-16 -9.436895709e-16 23.782355 -11.0637738 1.585490334
15.1 2.983724379e-16 -9.853229344e-16 23.72779945 -10.9949741 1.581853296
15.11 2.810252031e-16 -9.228728892e-16 23.46878844 -10.72409191 1.564585896
15.12 2.463307336e-16 -9.020562075e-16 23.1884187 -10.4332955 1.54589458
15.13 2.636779683e-16 -9.159339953e-16 23.02650389 -10.26778729 1.535100259
15.14 2.463307336e-16 -9.298117831e-16 23.04262611 -10.28549533 1.536175074
15.15 2.636779683e-16 -9.575673587e-16 23.21103918 -10.459069 1.547402612
15.16 2.081668171e-16 -9.159339953e-16 23.45399686 -10.70815036 1.563599791
15.17 1.977584763e-16 -9.159339953e-16 23.68993207 -10.94696714 1.579328804
15.18 1.873501354e-16 -9.36750677e-16 23.86571709 -11.12319806 1.591047806
15.19 2.359223927e-16 -9.089951014e-16 23.96273841 -11.22013559 1.597515894
15.2 2.012279232e-16 -9.089951014e-16 23.98621197 -11.24209922 1.599080798
15.21 2.532696275e-16 -8.812395258e-16 23.95060385 -11.2053816 1.596706923
15.22 2.359223927e-16 -8.604228441e-16 23.86789066 -11.12248743 1.591192711
15.23 2.706168623e-16 -8.67361738e-16 23.73976965 -10.99643378 1.58265131
15.24 2.706168623e-16 -8.604228441e-16 23.55298382 -10.81022362 1.570198921
15.25 2.289834988e-16 -8.881784197e-16 23.27893419 -10.53970172 1.551928946
15.26 2.567390744e-16 -8.604228441e-16 22.88283023 -10.14933582 1.525522015
15.27 2.706168623e-16 -8.67361738e-16 22.35150079 -9.616398979 1.490100053
15.28 2.567390744e-16 -8.534839502e-16 21.74308143 -8.998210446 1.449538762
15.29 2.567390744e-16 -9.020562075e-16 21.22281432 -8.463073818 1.414854288
15.3 1.387778781e-16 -8.534839502e-16 21.0017505 -8.2350861 1.4001167
15.31 1.665334537e-16 -8.604228441e-16 21.17098293 -8.413217042 1.411398862
15.32 2.289834988e-16 -8.881784197e-16 21.61176187 -8.87001139 1.440784125
15.33 1.873501354e-16 -8.67361738e-16 22.10672756 -9.373871798 1.473781837
15.34 2.289834988e-16 -8.67361738e-16 22.49983662 -9.767853451 1.499989108
15.35 1.526556659e-16 -8.743006319e-16 22.74243772 -10.00733798 1.516162515
15.36 2.081668171e-16 -8.743006319e-16 22.8529846 -10.11503786 1.523532306
15.37 1.249000903e-16 -8.812395258e-16 22.87071784 -10.12966988 1.524714522
15.38 1.734723476e-16 -8.604228441e-16 22.83191055 -10.08870362 1.52212737
15.39 2.081668171e-16 -8.743006319e-16 22.76331613 -10.01871572 1.517554409
15.4 6.245004514e-17 -8.812395258e-16 22.68284046 -9.936407938 1.512189364
15.41 1.387778781e-16 -9.020562075e-16 22.60197761 -9.8550111 1.506798508
15.42 6.938893904e-17 -8.881784197e-16 22.52808719 -9.780788635 1.50187248
15.43 9.020562075e-17 -8.951173136e-16 22.46607817 -9.719553214 1.497738545
15.44 7.632783294e-17 -8.951173136e-16 22.41938445 -9.672720828 1.49462563
15.45 1.110223025e-16 -9.020562075e-16 22.39053086 -9.643783851 1.492702057
15.46 1.318389842e-16 -9.228728892e-16 22.38136662 -9.633624103 1.492091108
15.47 8.326672685e-17 -9.159339953e-16 22.39289578 -9.645221262 1.492859719
15.48 1.318389842e-16 -9.298117831e-16 22.42485173 -9.677378131 1.494990115
15.49 1.249000903e-16 -9.089951014e-16 22.47513073 -9.728030264 1.498342048
15.5 1.179611964e-16 -8.881784197e-16 22.53921177 -9.79268176 1.502614118
15.51 8.326672685e-17 -8.812395258e-16 22.61001139 -9.864215141 1.507334093
15.52 9.714451465e-17 -9.159339953e-16 22.67853365 -9.933531314 1.511902243
15.53 7.632783294e-17 -9.228728892e-16 22.73552769 -9.991193931 1.515701846
15.54 9.020562075e-17 -9.159339953e-16 22.77429435 -10.03025739 1.51828629
15.55 1.249000903e-16 -9.020562075e-16 22.79418617 -10.04888255 1.519612411
15.56 9.020562075e-17 -9.159339953e-16 22.80338975 -10.05911902 1.520225983
15.57 1.595945598e-16 -9.159339953e-16 22.81856803 -10.07407264 1.521237869
15.58 1.110223025e-16 -9.159339953e-16 22.85923637 -10.11400173 1.523949091
15.59 1.040834086e-16 -9.36750677e-16 22.93778985 -10.19292649 1.52918599
15.6 1.526556659e-16 -8.951173136e-16 23.05048991 -10.30722522 1.536699327
15.61 1.873501354e-16 -9.228728892e-16 23.17605624 -10.43503393 1.545070416
15.62 1.249000903e-16 -9.228728892e-16 23.28379118 -10.54377168 1.552252745
15.63 1.45716772e-16 -9.159339953e-16 23.34636083 -10.60734385 1.556424056
15.64 1.110223025e-16 -9.228728892e-16 23.35034495 -10.60922149 1.556689663
15.65 1.387778781e-16 -9.159339953e-16 23.30006319 -10.55797834 1.553337546
15.66 9.714451465e-17 -9.089951014e-16 23.21206989 -10.46859869 1.547471326
15.67 1.387778781e-16 -9.540979118e-16 23.09640797 -10.35683399 1.539760532
15.68 1.387778781e-16 -9.298117831e-16 22.91943699 -10.19066642 1.527962466
15.69 1.318389842e-16 -9.194034423e-16 22.55047411 -9.843991525 1.503364941
15.7 1.179611964e-16 -9.159339953e-16 21.73711832 -9.059232173 1.449141221
15.71 1.318389842e-16 -9.332812301e-16 20.29012253 -7.603452463 1.352674836
15.72 1.665334537e-16 -9.194034423e-16 18.7159029 -5.927056165 1.24772686
15.73 9.714451465e-17 -9.471590179e-16 18.4559423 -5.613649157 1.230396153
15.74 1.45716772e-16 -9.540979118e-16 20.08240661 -7.351690289 1.338827107
15.75 1.734723476e-16 -9.263423362e-16 22.27066908 -9.61108637 1.484711272
15.76 1.110223025e-16 -9.506284648e-16 23.77210636 -11.10312361 1.584807091
15.77 1.665334537e-16 -9.089951014e-16 24.37624853 -11.6833466 1.625083235
15.78 1.387778781e-16 -9.540979118e-16 24.28955051 -11.58205965 1.619303367
15.79 1.387778781e-17 -8.985867606e-16 23.71483612 -10.99776963 1.580989074
15.8 5.551115123e-17 -9.228728892e-16 22.84326 -10.11108597 1.522884
15.81 -4.857225733e-17 -9.575673587e-16 21.97173632 -9.213020392 1.464782422
15.82 0 -9.645062526e-16 21.50126807 -8.7242125 1.433417871
15.83 -6.938893904e-18 -9.887923813e-16 21.68089432 -8.912150315 1.445392955
15.84 -5.551115123e-17 -9.436895709e-16 22.37811026 -9.632001192 1.491874017
15.85 -4.857225733e-17 -9.749145935e-16 23.23666286 -10.50444628 1.549110857
15.86 -1.387778781e-17 -9.697104231e-16 23.9831751 -11.25275255 1.59887834
15.87 -7.632783294e-17 -9.939965517e-16 24.52134033 -11.78762147 1.634756022
15.88 -3.469446952e-17 -9.853229344e-16 24.86278207 -12.12475126 1.657518804
15.89 -2.081668171e-17 -9.697104231e-16 25.05370309 -12.31118874 1.670246873
15.9 -1.110223025e-16 -9.7317987e-16 25.14109593 -12.39422624 1.676073062
15.91 -6.245004514e-17 -9.454242944e-16 25.16311331 -12.41478245 1.677540887
15.92 -4.857225733e-17 -9.922618283e-16 25.14817028 -12.3981602 1.676544685
15.93 -5.551115123e-17 -9.558326353e-16 25.11637364 -12.36624576 1.674424909
15.94 -3.816391647e-17 -9.7317987e-16 25.08106674 -12.33032206 1.672071116
15.95 -2.428612866e-17 -9.853229344e-16 25.04983418 -12.29890167 1.669988945
15.96 -7.979727989e-17 -1.035629915e-15 25.02498595 -12.27531797 1.668332397
15.97 6.938893904e-18 -9.870576578e-16 25.00319465 -12.25336616 1.666879643
15.98 2.081668171e-17 -1.026956298e-15 24.97452755 -12.22815876 1.664968504
15.99 1.734723476e-17 -1.020884766e-15 24.9211519 -12.17709628 1.661410127
16 7.285838599e-17 -1.006139616e-15 24.81635188 -12.07546102 1.654423458
16.01 2.775557562e-17 -9.575673587e-16 24.62566033 -11.88657178 1.641710689
16.02 4.163336342e-17 -9.887923813e-16 24.31266764 -11.57721288 1.620844509
16.03 1.144917494e-16 -9.115971866e-16 23.85143842 -11.11755151 1.590095895
16.04 2.081668171e-17 -9.575673587e-16 23.23884121 -10.50680466 1.54925608
16.05 4.857225733e-17 -9.60169444e-16 22.48871729 -9.761291973 1.49924782
16.06 3.816391647e-17 -9.328475492e-16 21.61023364 -8.884917765 1.440682243
16.07 5.204170428e-17 -9.436895709e-16 20.65057331 -7.915750689 1.376704887
16.08 9.020562075e-17 -9.263423362e-16 19.85469824 -7.08964316 1.323646549
16.09 7.112366252e-17 -9.393527622e-16 19.65479698 -6.876722029 1.310319799
16.1 8.500145032e-17 -9.376180388e-16 20.22022981 -7.467907274 1.34801532
16.11 8.326672685e-17 -9.198371231e-16 21.22191572 -8.49552455 1.414794381
16.12 1.075528555e-16 -9.076940588e-16 22.25157277 -9.528866192 1.483438185
16.13 5.03069808e-17 -9.042246119e-16 23.1342025 -10.40801996 1.542280167
16.14 6.591949209e-17 -9.332812301e-16 23.83219608 -11.10181765 1.588813072
16.15 4.597017211e-17 -9.471590179e-16 24.32852003 -11.59591579 1.621901335
16.16 4.683753385e-17 -9.415211666e-16 24.61989188 -11.88376879 1.641326125
16.17 5.833007688e-17 -9.41738007e-16 24.72900927 -11.98778347 1.648600618
