t vsx vsy Ekin Epot T 
18.36 1.006139616e-16 -1.249000903e-16 6.9827774 -9.083958714 0.4655184933
18.37 1.05818132e-16 -1.249000903e-16 7.136810549 -9.240937604 0.47578737
18.38 1.09287579e-16 -1.665334537e-16 7.236977861 -9.344211563 0.4824651907
18.39 1.09287579e-16 -1.804112415e-16 7.249343423 -9.35762558 0.4832895615
18.4 9.627715292e-17 -1.526556659e-16 7.171815156 -9.278144658 0.4781210104
18.41 9.020562075e-17 -1.526556659e-16 7.033131346 -9.1359854 0.4688754231
18.42 8.326672685e-17 -1.665334537e-16 6.88382117 -8.981998864 0.4589214113
18.43 9.23740251e-17 -1.665334537e-16 6.776303168 -8.872365102 0.4517535445
18.44 9.844555726e-17 -1.387778781e-16 6.739815826 -8.836405516 0.449321055
18.45 9.475926988e-17 -1.526556659e-16 6.766327213 -8.865432846 0.4510884808
18.46 9.779503596e-17 -1.526556659e-16 6.818916256 -8.920769742 0.4545944171
18.47 1.026739457e-16 -1.665334537e-16 6.855269136 -8.958659138 0.4570179424
18.48 1.046255096e-16 -1.526556659e-16 6.848539485 -8.951795031 0.456569299
18.49 1.057097118e-16 -1.665334537e-16 6.795485852 -8.897239007 0.4530323901
18.5 1.053844512e-16 -1.526556659e-16 6.71323817 -8.812791843 0.4475492113
18.51 9.801187639e-17 -1.804112415e-16 6.629823569 -8.727279974 0.4419882379
18.52 8.67361738e-17 -1.804112415e-16 6.572504998 -8.668673406 0.4381669999
18.53 1.053844512e-16 -1.804112415e-16 6.557604483 -8.653616234 0.4371736322
18.54 9.671083379e-17 -1.665334537e-16 6.585612834 -8.682433226 0.4390408556
18.55 9.454242944e-17 -1.804112415e-16 6.643465927 -8.742493088 0.4428977285
18.56 9.107298249e-17 -1.942890293e-16 6.711648559 -8.811809807 0.4474432373
18.57 9.714451465e-17 -1.804112415e-16 6.771545276 -8.871497451 0.4514363517
18.58 1.05818132e-16 -2.220446049e-16 6.809745764 -8.910062072 0.4539830509
18.59 9.627715292e-17 -2.081668171e-16 6.818867483 -8.920250696 0.4545911655
18.6 1.05818132e-16 -2.15105711e-16 6.796372723 -8.897650089 0.4530915148
18.61 1.023486851e-16 -2.081668171e-16 6.743075497 -8.844125998 0.4495383665
18.62 8.847089727e-17 -1.942890293e-16 6.66234457 -8.763037808 0.4441563047
18.63 9.540979118e-17 -2.012279232e-16 6.56010071 -8.660257063 0.4373400473
18.64 9.887923813e-17 -2.012279232e-16 6.445310616 -8.544716698 0.4296873744
18.65 9.887923813e-17 -2.081668171e-16 6.330186052 -8.427701928 0.4220124035
18.66 1.05818132e-16 -2.012279232e-16 6.229114601 -8.324757664 0.4152743067
18.67 1.162264729e-16 -1.942890293e-16 6.155844771 -8.249913662 0.4103896514
18.68 1.09287579e-16 -2.15105711e-16 6.11949857 -8.214483596 0.4079665713
18.69 1.040834086e-16 -1.804112415e-16 6.12110831 -8.216654974 0.4080738873
18.7 1.110223025e-16 -2.012279232e-16 6.152576785 -8.249169893 0.4101717857
18.71 1.023486851e-16 -1.942890293e-16 6.198613556 -8.296479985 0.4132409038
18.72 1.162264729e-16 -1.873501354e-16 6.24048267 -8.339609067 0.416032178
18.73 9.020562075e-17 -2.081668171e-16 6.259725059 -8.359944053 0.4173150039
18.74 9.36750677e-17 -1.873501354e-16 6.240868738 -8.341905943 0.4160579159
18.75 1.05818132e-16 -1.873501354e-16 6.173540361 -8.273988566 0.4115693574
18.76 9.020562075e-17 -1.873501354e-16 6.055135299 -8.155266137 0.4036756866
18.77 8.500145032e-17 -1.804112415e-16 5.894675711 -7.992506212 0.3929783807
18.78 1.023486851e-16 -1.942890293e-16 5.716352402 -7.81083069 0.3810901601
18.79 1.05818132e-16 -2.15105711e-16 5.558524375 -7.650196625 0.3705682916
18.8 1.196959198e-16 -2.081668171e-16 5.463743422 -7.553415134 0.3642495615
18.81 9.020562075e-17 -2.081668171e-16 5.461231139 -7.551757698 0.364082076
18.82 1.179611964e-16 -2.081668171e-16 5.55245356 -7.64471734 0.3701635707
18.83 8.67361738e-17 -2.289834988e-16 5.711462777 -7.807189949 0.3807641852
18.84 9.36750677e-17 -2.220446049e-16 5.899644515 -7.997385825 0.3933096344
18.85 1.110223025e-16 -1.942890293e-16 6.082933029 -8.181657256 0.4055288686
18.86 7.979727989e-17 -1.942890293e-16 6.241039706 -8.339815236 0.4160693138
18.87 1.110223025e-16 -2.15105711e-16 6.367471639 -8.465743413 0.4244981093
18.88 9.714451465e-17 -2.15105711e-16 6.464919715 -8.562483154 0.4309946477
18.89 8.326672685e-17 -2.220446049e-16 6.540327463 -8.637197104 0.4360218309
18.9 7.979727989e-17 -2.081668171e-16 6.601503098 -8.697794173 0.4401002065
18.91 9.020562075e-17 -2.15105711e-16 6.655368027 -8.75122342 0.4436912018
18.92 8.326672685e-17 -1.873501354e-16 6.707309573 -8.802865124 0.4471539715
18.93 7.979727989e-17 -2.359223927e-16 6.761123534 -8.857468855 0.4507415689
18.94 6.245004514e-17 -2.15105711e-16 6.819153632 -8.913463754 0.4546102421
18.95 5.898059818e-17 -2.359223927e-16 6.88247746 -8.976788096 0.4588318307
18.96 4.510281038e-17 -2.220446049e-16 6.951107273 -9.045493495 0.4634071515
18.97 1.075528555e-16 -2.220446049e-16 7.02411833 -9.118649864 0.4682745554
18.98 6.245004514e-17 -2.428612866e-16 7.099724346 -9.1944674 0.4733149564
18.99 7.979727989e-17 -2.289834988e-16 7.175370644 -9.272353986 0.4783580429
19 8.326672685e-17 -1.942890293e-16 7.247794089 -9.345103611 0.4831862726
19.01 1.110223025e-16 -2.15105711e-16 7.31321305 -9.410889582 0.4875475366
19.02 9.36750677e-17 -1.908195824e-16 7.367605753 -9.465659695 0.4911737168
19.03 9.36750677e-17 -2.15105711e-16 7.407065719 -9.50548545 0.4938043813
19.04 7.285838599e-17 -2.081668171e-16 7.42823571 -9.52601575 0.495215714
19.05 8.326672685e-17 -2.012279232e-16 7.428498328 -9.526606487 0.4952332219
19.06 1.110223025e-16 -2.081668171e-16 7.405738838 -9.504227489 0.4937159226
19.07 1.387778781e-16 -1.700029006e-16 7.357480987 -9.45651119 0.4904987325
19.08 8.67361738e-17 -2.18575158e-16 7.279474035 -9.379298293 0.485298269
19.09 8.326672685e-17 -2.324529458e-16 7.164536743 -9.265418452 0.4776357829
19.1 1.075528555e-16 -2.359223927e-16 7.002844081 -9.104880383 0.466856272
19.11 1.110223025e-16 -2.220446049e-16 6.784655119 -8.887584567 0.4523103413
19.12 1.144917494e-16 -2.289834988e-16 6.505675641 -8.608777089 0.4337117094
19.13 9.020562075e-17 -2.324529458e-16 6.173623151 -8.274834165 0.4115748768
19.14 1.144917494e-16 -2.359223927e-16 5.813170255 -7.912315324 0.3875446837
19.15 1.040834086e-16 -2.393918397e-16 5.466958481 -7.564018784 0.3644638987
19.16 1.249000903e-16 -2.220446049e-16 5.193188468 -7.286345828 0.3462125645
19.17 1.110223025e-16 -2.255140519e-16 5.060684648 -7.149755099 0.3373789765
19.18 1.144917494e-16 -2.255140519e-16 5.134264366 -7.221254902 0.342284291
19.19 1.040834086e-16 -2.081668171e-16 5.441756652 -7.531255273 0.3627837768
19.2 8.67361738e-17 -2.255140519e-16 5.942068194 -8.038102274 0.3961378796
19.21 8.67361738e-17 -2.359223927e-16 6.534635055 -8.637334936 0.435642337
19.22 8.326672685e-17 -2.220446049e-16 7.11083833 -9.216166406 0.4740558887
19.23 7.979727989e-17 -2.498001805e-16 7.600114922 -9.705711672 0.5066743282
19.24 9.36750677e-17 -2.324529458e-16 7.979781197 -10.08372445 0.5319854132
19.25 9.36750677e-17 -2.15105711e-16 8.259140683 -10.36187127 0.5506093789
19.26 4.510281038e-17 -2.15105711e-16 8.459887347 -10.56070495 0.5639924898
19.27 8.67361738e-17 -2.324529458e-16 8.603497885 -10.70296966 0.5735665256
19.28 7.979727989e-17 -2.255140519e-16 8.705700667 -10.80442933 0.5803800444
19.29 6.591949209e-17 -1.769417945e-16 8.775098786 -10.87362677 0.5850065857
19.3 7.979727989e-17 -2.012279232e-16 8.813633688 -10.91145284 0.5875755792
19.31 5.551115123e-17 -1.873501354e-16 8.817701944 -10.91612505 0.5878467963
19.32 7.979727989e-17 -1.908195824e-16 8.779783078 -10.87900729 0.5853188718
19.33 8.326672685e-17 -2.012279232e-16 8.690924678 -10.79186315 0.5793949785
19.34 1.006139616e-16 -1.942890293e-16 8.54450819 -10.64577718 0.5696338794
19.35 7.632783294e-17 -1.700029006e-16 8.341606936 -10.44332842 0.5561071291
19.36 7.632783294e-17 -1.942890293e-16 8.096503122 -10.19664101 0.5397668748
19.37 5.898059818e-17 -1.977584763e-16 7.838467761 -9.936334213 0.5225645174
19.38 6.245004514e-17 -1.873501354e-16 7.605120045 -9.701081678 0.507008003
19.39 6.591949209e-17 -2.081668171e-16 7.427383044 -9.522883376 0.4951588696
19.4 7.632783294e-17 -2.289834988e-16 7.315139941 -9.411734435 0.487675996
19.41 9.36750677e-17 -1.769417945e-16 7.255221312 -9.353620507 0.4836814208
19.42 9.020562075e-17 -1.630640067e-16 7.222329817 -9.322344549 0.4814886544
19.43 9.714451465e-17 -1.977584763e-16 7.191571018 -9.292749099 0.4794380678
19.44 7.979727989e-17 -1.700029006e-16 7.143801869 -9.245799188 0.476253458
19.45 1.006139616e-16 -1.630640067e-16 7.065890713 -9.169259253 0.4710593808
19.46 1.075528555e-16 -1.665334537e-16 6.952256369 -9.056237144 0.4634837579
19.47 1.040834086e-16 -1.838806885e-16 6.808963827 -8.912571775 0.4539309218
19.48 1.144917494e-16 -1.665334537e-16 6.655922598 -8.758430847 0.4437281732
19.49 1.179611964e-16 -1.474514955e-16 6.522665578 -8.623104671 0.4348443719
19.5 1.179611964e-16 -1.474514955e-16 6.437903228 -8.536122548 0.4291935486
19.51 1.249000903e-16 -1.613292833e-16 6.418022767 -8.51723111 0.4278681845
19.52 1.249000903e-16 -1.665334537e-16 6.461283109 -8.561509092 0.4307522073
19.53 1.249000903e-16 -1.405126016e-16 6.550704831 -8.652340461 0.4367136554
19.54 1.144917494e-16 -1.474514955e-16 6.662358108 -8.765248416 0.4441572072
19.55 1.040834086e-16 -1.318389842e-16 6.773324946 -8.877051524 0.4515549964
19.56 1.006139616e-16 -1.405126016e-16 6.866146985 -8.969280548 0.4577431323
19.57 1.040834086e-16 -1.439820485e-16 6.929981688 -9.033113661 0.4619987792
19.58 1.214306433e-16 -1.42247325e-16 6.960020837 -9.06286335 0.4640013891
19.59 1.040834086e-16 -1.405126016e-16 6.956268483 -9.058635165 0.4637512322
19.6 1.387778781e-16 -1.509209424e-16 6.922130733 -9.022957239 0.4614753822
19.61 1.318389842e-16 -1.387778781e-16 6.863007631 -8.963252228 0.4575338421
19.62 1.353084311e-16 -1.353084311e-16 6.785108213 -8.884810323 0.4523405475
19.63 1.45716772e-16 -1.45716772e-16 6.694600596 -8.79382967 0.4463067064
19.64 1.249000903e-16 -1.283695372e-16 6.597063191 -8.695899658 0.4398042127
19.65 1.179611964e-16 -1.630640067e-16 6.497229239 -8.59575179 0.433148616
19.66 1.318389842e-16 -1.405126016e-16 6.398930641 -8.497209229 0.426595376
19.67 1.179611964e-16 -1.595945598e-16 6.305169615 -8.402292469 0.420344641
19.68 1.283695372e-16 -1.448494102e-16 6.218220276 -8.315204046 0.4145480184
19.69 1.42247325e-16 -1.535230276e-16 6.139765726 -8.23664613 0.409317715
19.7 1.45716772e-16 -1.387778781e-16 6.071051928 -8.166882098 0.4047367952
19.71 1.249000903e-16 -1.45716772e-16 6.012985652 -8.108758101 0.4008657102
19.72 1.144917494e-16 -1.483188572e-16 5.966237548 -8.062933022 0.3977491699
19.73 1.214306433e-16 -1.535230276e-16 5.931321441 -8.028965635 0.3954214294
19.74 1.318389842e-16 -1.483188572e-16 5.908630901 -8.005273336 0.3939087267
19.75 1.283695372e-16 -1.175275155e-16 5.898511581 -7.99318045 0.3932341054
19.76 1.144917494e-16 -1.487525381e-16 5.901259172 -7.995902245 0.3934172781
19.77 1.075528555e-16 -1.166601538e-16 5.917141983 -8.011760088 0.3944761322
19.78 1.110223025e-16 -1.201296007e-16 5.946453071 -8.041047152 0.3964302047
19.79 1.179611964e-16 -1.214306433e-16 5.989488705 -8.083081635 0.399299247
19.8 1.179611964e-16 -1.24249569e-16 6.046534559 -8.139128666 0.4031023039
19.81 1.144917494e-16 -1.012644829e-16 6.117820405 -8.210405056 0.4078546937
19.82 1.214306433e-16 -1.009392223e-16 6.203493089 -8.296083919 0.4135662059
19.83 1.179611964e-16 -1.02294475e-16 6.303527247 -8.395173831 0.4202351498
19.84 1.075528555e-16 -9.05308814e-17 6.417576373 -8.509291394 0.4278384248
19.85 1.006139616e-16 -7.697835425e-17 6.544811714 -8.636656662 0.4363207809
19.86 1.006139616e-16 -9.9312919e-17 6.683636542 -8.775706717 0.4455757695
19.87 8.326672685e-17 -9.410874857e-17 6.831246461 -8.923688105 0.4554164307
19.88 7.632783294e-17 -1.014813233e-16 6.982981541 -9.076017346 0.4655321027
19.89 6.938893904e-17 -7.502679034e-17 7.131361902 -9.225328065 0.4754241268
19.9 7.285838599e-17 -6.765421556e-17 7.264676808 -9.360073672 0.4843117872
19.91 7.979727989e-17 -6.765421556e-17 7.365001324 -9.462552452 0.4910000883
19.92 7.979727989e-17 -1.045170894e-16 7.405661053 -9.505377045 0.4937107368
19.93 6.591949209e-17 -9.887923813e-17 7.348720745 -9.452734538 0.4899147164
19.94 6.591949209e-17 -1.075528555e-16 7.144756289 -9.253945345 0.4763170859
19.95 6.245004514e-17 -1.049507703e-16 6.740809342 -8.854505581 0.4493872895
19.96 6.938893904e-17 -1.170938346e-16 6.107338819 -8.221130356 0.4071559212
19.97 6.591949209e-17 -1.040834086e-16 5.291829738 -7.39744551 0.3527886492
19.98 7.632783294e-17 -9.540979118e-17 4.472008782 -6.559875987 0.2981339188
19.99 6.938893904e-17 -1.049507703e-16 3.921953851 -5.995818988 0.2614635901
20 9.36750677e-17 -1.118896642e-16 3.844546572 -5.919278565 0.2563031048
20.01 8.67361738e-17 -1.006139616e-16 4.225950714 -6.31593641 0.2817300476
20.02 8.67361738e-17 -1.283695372e-16 4.891627333 -6.993085787 0.3261084889
20.03 1.006139616e-16 -1.162264729e-16 5.661609035 -7.767090986 0.3774406024
20.04 8.326672685e-17 -1.249000903e-16 6.421450572 -8.526752762 0.4280967048
20.05 7.632783294e-17 -9.714451465e-17 7.10878544 -9.214453892 0.4739190293
20.06 6.938893904e-17 -1.110223025e-16 7.690090744 -9.795178775 0.5126727163
20.07 1.040834086e-16 -1.179611964e-16 8.151763996 -10.25549514 0.5434509331
20.08 1.110223025e-16 -1.283695372e-16 8.496222901 -10.59916333 0.56641486
20.09 9.714451465e-17 -6.938893904e-17 8.736025136 -10.83825892 0.5824016757
20.1 1.075528555e-16 -1.162264729e-16 8.886754749 -10.98677368 0.5924503166
20.11 1.110223025e-16 -1.09287579e-16 8.961173809 -11.06059901 0.5974115873
20.12 8.67361738e-17 -9.540979118e-17 8.965765409 -11.06528767 0.5977176939
20.13 1.214306433e-16 -1.040834086e-16 8.899867 -11.00005586 0.5933244667
20.14 1.42247325e-16 -1.162264729e-16 8.757537129 -10.85862223 0.5838358086
20.15 1.110223025e-16 -7.806255642e-17 8.532759874 -10.63436149 0.5688506582
20.16 1.144917494e-16 -1.110223025e-16 8.228208879 -10.33015088 0.5485472586
20.17 1.075528555e-16 -1.110223025e-16 7.865195953 -9.964902137 0.5243463969
20.18 9.714451465e-17 -1.283695372e-16 7.487942675 -9.58433937 0.4991961783
20.19 7.979727989e-17 -1.214306433e-16 7.154152804 -9.247684432 0.4769435203
20.2 9.714451465e-17 -9.714451465e-17 6.913702093 -9.006023876 0.4609134729
20.21 1.110223025e-16 -9.36750677e-17 6.791868917 -8.884394241 0.4527912611
20.22 1.249000903e-16 -1.110223025e-16 6.790167895 -8.883429148 0.4526778596
20.23 1.249000903e-16 -1.006139616e-16 6.896135085 -8.990511467 0.459742339
20.24 1.491862189e-16 -9.714451465e-17 7.08695437 -9.183081094 0.4724636247
20.25 1.249000903e-16 -9.020562075e-17 7.32899837 -9.427172436 0.4885998913
20.26 1.075528555e-16 -1.075528555e-16 7.583676762 -9.68340415 0.5055784508
20.27 9.36750677e-17 -9.36750677e-17 7.81858558 -9.919887888 0.5212390386
20.28 9.714451465e-17 -1.040834086e-16 8.014847741 -10.11690412 0.5343231827
20.29 1.075528555e-16 -1.318389842e-16 8.166722517 -10.26810787 0.5444481678
20.3 1.006139616e-16 -1.214306433e-16 8.276474491 -10.37717988 0.5517649661
20.31 9.020562075e-17 -1.318389842e-16 8.348521857 -10.44885047 0.5565681238
20.32 9.020562075e-17 -1.526556659e-16 8.384723261 -10.4851946 0.5589815508
20.33 8.153200337e-17 -1.283695372e-16 8.381166488 -10.48339929 0.5587444325
20.34 5.551115123e-17 -1.42247325e-16 8.326415401 -10.43012813 0.5550943601
20.35 6.765421556e-17 -1.387778781e-16 8.201699001 -10.30741038 0.5467799334
20.36 6.591949209e-17 -1.595945598e-16 7.98471631 -10.09231893 0.5323144206
20.37 6.071532166e-17 -1.45716772e-16 7.660522693 -9.769454111 0.5107015128
20.38 5.898059818e-17 -1.561251128e-16 7.242922227 -9.349544477 0.4828614818
20.39 2.255140519e-17 -1.665334537e-16 6.800286406 -8.89911278 0.453352427
20.4 6.938893904e-17 -1.526556659e-16 6.458236558 -8.548225286 0.4305491039
20.41 5.204170428e-17 -1.595945598e-16 6.344669372 -8.430797926 0.4229779581
20.42 7.459310947e-17 -1.873501354e-16 6.499468986 -8.591354984 0.4332979324
20.43 5.724587471e-17 -1.665334537e-16 6.842019019 -8.94200755 0.4561346013
20.44 6.765421556e-17 -1.734723476e-16 7.23639014 -9.341503747 0.4824260094
20.45 3.989863995e-17 -1.804112415e-16 7.576939374 -9.684575727 0.5051292916
20.46 7.025630078e-17 -1.595945598e-16 7.819748631 -9.927043748 0.5213165754
20.47 7.372574773e-17 -1.804112415e-16 7.966802992 -10.07183735 0.5311201994
20.48 6.071532166e-17 -1.873501354e-16 8.040241993 -10.14313244 0.5360161328
20.49 7.806255642e-17 -1.595945598e-16 8.065444023 -10.16767308 0.5376962682
20.5 6.895525817e-17 -1.665334537e-16 8.063531128 -10.16370328 0.5375687418
20.51 6.375108774e-17 -1.734723476e-16 8.049075735 -10.14869023 0.536605049
20.52 8.391724815e-17 -1.665334537e-16 8.030077694 -10.12955982 0.5353385129
20.53 6.581107187e-17 -1.665334537e-16 8.009056798 -10.10867558 0.5339371198
20.54 6.940249157e-17 -1.526556659e-16 7.984954047 -10.08481309 0.5323302698
20.55 5.355958732e-17 -1.45716772e-16 7.955735056 -10.0547565 0.5303823371
20.56 5.421010862e-17 -1.665334537e-16 7.921140272 -10.0200518 0.5280760182
20.57 4.488596994e-17 -1.665334537e-16 7.884469967 -9.983041585 0.5256313311
20.58 3.751339517e-17 -1.665334537e-16 7.852154373 -9.950370421 0.5234769582
20.59 2.471980953e-17 -1.595945598e-16 7.830577825 -9.928778659 0.5220385217
20.6 9.215718466e-18 -1.526556659e-16 7.821143893 -9.920957197 0.5214095929
20.61 2.623769257e-17 -1.665334537e-16 7.816153964 -9.917308663 0.5210769309
20.62 4.857225733e-17 -1.45716772e-16 7.798398935 -9.901309516 0.5198932623
20.63 3.209238431e-17 -1.45716772e-16 7.745580515 -9.850132312 0.5163720344
20.64 4.163336342e-17 -1.387778781e-16 7.638155714 -9.742682918 0.5092103809
20.65 3.816391647e-17 -1.45716772e-16 7.467834598 -9.573166199 0.4978556399
20.66 2.081668171e-17 -1.45716772e-16 7.244038296 -9.346899204 0.4829358864
20.67 3.469446952e-17 -1.561251128e-16 6.996190921 -9.096429662 0.4664127281
20.68 4.163336342e-17 -1.700029006e-16 6.769967632 -8.867146493 0.4513311755
20.69 1.387778781e-17 -1.700029006e-16 6.615589184 -8.710546721 0.4410392789
20.7 4.163336342e-17 -1.717376241e-16 6.568495919 -8.663451241 0.437899728
20.71 4.163336342e-17 -1.613292833e-16 6.630431532 -8.727920379 0.4420287688
20.72 4.163336342e-17 -1.613292833e-16 6.765956127 -8.867115315 0.4510637418
20.73 4.163336342e-17 -1.682681772e-16 6.921438219 -9.026292728 0.4614292146
20.74 6.938893904e-17 -1.618713844e-16 7.053471517 -9.158945767 0.4702314345
20.75 6.938893904e-17 -1.710871028e-16 7.145826957 -9.249202745 0.4763884638
20.76 6.938893904e-17 -1.642566291e-16 7.206557692 -9.308242836 0.4804371795
20.77 4.163336342e-17 -1.641482089e-16 7.253069185 -9.353507371 0.4835379457
20.78 8.326672685e-17 -1.62196645e-16 7.298328426 -9.398252247 0.4865552284
20.79 9.714451465e-17 -1.647987302e-16 7.346118093 -9.445939947 0.4897412062
20.8 6.938893904e-17 -1.700029006e-16 7.394550484 -9.493267674 0.4929700323
20.81 8.326672685e-17 -1.734723476e-16 7.441679361 -9.540063467 0.4961119574
20.82 8.326672685e-17 -1.700029006e-16 7.488107151 -9.586067331 0.4992071434
20.83 9.714451465e-17 -1.561251128e-16 7.536014783 -9.633636043 0.5024009855
20.84 1.110223025e-16 -1.595945598e-16 7.586878661 -9.685325818 0.5057919107
20.85 1.110223025e-16 -1.665334537e-16 7.640051872 -9.738496232 0.5093367915
20.86 1.665334537e-16 -1.595945598e-16 7.693060052 -9.791554698 0.5128706701
20.87 1.387778781e-16 -1.630640067e-16 7.742929454 -9.841435566 0.5161952969
20.88 1.110223025e-16 -1.665334537e-16 7.787456681 -9.885891954 0.5191637787
20.89 1.249000903e-16 -1.561251128e-16 7.825864724 -9.924150653 0.5217243149
20.9 1.249000903e-16 -1.561251128e-16 7.858792049 -9.956880027 0.5239194699
20.91 1.387778781e-16 -1.45716772e-16 7.88787924 -9.985755728 0.525858616
20.92 1.665334537e-16 -1.526556659e-16 7.915247005 -10.01292649 0.5276831337
20.93 1.387778781e-16 -1.526556659e-16 7.943057803 -10.04155123 0.5295371869
20.94 1.665334537e-16 -1.45716772e-16 7.973213875 -10.07158071 0.5315475917
20.95 1.526556659e-16 -1.45716772e-16 8.007210396 -10.10548979 0.5338140264
20.96 1.665334537e-16 -1.387778781e-16 8.046116784 -10.14337196 0.5364077856
20.97 1.804112415e-16 -1.45716772e-16 8.090579321 -10.18781561 0.5393719547
20.98 1.804112415e-16 -1.45716772e-16 8.140862031 -10.23811256 0.5427241354
20.99 1.804112415e-16 -1.318389842e-16 8.196863648 -10.29417005 0.5464575765
21 1.387778781e-16 -1.45716772e-16 8.258010539 -10.35543506 0.550534036
21.01 9.714451465e-17 -1.45716772e-16 8.323010465 -10.42065017 0.5548673644
21.02 1.942890293e-16 -1.249000903e-16 8.389441032 -10.4874383 0.5592960688
21.03 1.249000903e-16 -1.387778781e-16 8.453261631 -10.55082468 0.5635507754
21.04 1.387778781e-16 -1.595945598e-16 8.508419914 -10.6067039 0.5672279943
21.05 1.249000903e-16 -1.769417945e-16 8.547046272 -10.64616982 0.5698030848
21.06 1.665334537e-16 -1.595945598e-16 8.560951248 -10.66081167 0.5707300832
21.07 1.387778781e-16 -1.561251128e-16 8.544912615 -10.64505797 0.569660841
21.08 1.526556659e-16 -1.769417945e-16 8.501503062 -10.60113265 0.5667668708
21.09 1.387778781e-16 -1.630640067e-16 8.445226612 -10.54353123 0.5630151074
21.1 1.387778781e-16 -1.595945598e-16 8.401265763 -10.49813992 0.5600843842
21.11 1.110223025e-16 -1.491862189e-16 8.394625912 -10.49127219 0.5596417275
21.12 8.326672685e-17 -1.526556659e-16 8.432349893 -10.53097251 0.5621566595
21.13 1.110223025e-16 -1.561251128e-16 8.491099523 -10.59355777 0.5660733016
21.14 9.714451465e-17 -1.682681772e-16 8.523157329 -10.6295266 0.5682104886
21.15 8.326672685e-17 -1.647987302e-16 8.482074385 -10.59004421 0.5654716257
21.16 8.326672685e-17 -1.602450811e-16 8.356400784 -10.46181726 0.5570933856
21.17 1.526556659e-16 -1.578598363e-16 8.193251749 -10.29223595 0.5462167833
21.18 1.526556659e-16 -1.561251128e-16 8.089123458 -10.1815034 0.5392748972
21.19 1.491862189e-16 -1.318389842e-16 8.136365067 -10.22700265 0.5424243378
21.2 2.046973702e-16 -1.804112415e-16 8.358146508 -10.45295958 0.5572097672
21.21 9.36750677e-17 -1.734723476e-16 8.694773208 -10.79666362 0.5796515472
21.22 1.804112415e-16 -1.665334537e-16 9.053265096 -11.15907905 0.6035510064
21.23 1.665334537e-16 -1.665334537e-16 9.36400382 -11.47062772 0.6242669213
21.24 2.15105711e-16 -1.526556659e-16 9.599984216 -11.70547454 0.6399989477
21.25 1.45716772e-16 -1.249000903e-16 9.765330592 -11.86806056 0.6510220395
21.26 9.020562075e-17 -1.665334537e-16 9.877524789 -11.97857431 0.6585016526
21.27 9.714451465e-17 -1.249000903e-16 9.955703682 -12.05444086 0.6637135788
21.28 1.665334537e-16 -1.804112415e-16 10.01539997 -12.11325013 0.6676933315
21.29 1.387778781e-16 -1.526556659e-16 10.06664298 -12.16505808 0.6711095322
21.3 9.714451465e-17 -2.081668171e-16 10.11332689 -12.21174326 0.6742217926
21.31 6.938893904e-17 -1.942890293e-16 10.15383949 -12.25350477 0.6769226323
21.32 1.179611964e-16 -1.665334537e-16 10.18321364 -12.28418881 0.6788809093
21.33 1.665334537e-16 -1.665334537e-16 10.19636246 -12.29845903 0.6797574973
21.34 1.387778781e-16 -1.804112415e-16 10.19132835 -12.29326729 0.6794218902
21.35 1.179611964e-16 -1.665334537e-16 10.17110173 -12.27263348 0.6780734486
21.36 1.110223025e-16 -1.665334537e-16 10.14263376 -12.24382096 0.6761755839
21.37 1.387778781e-16 -1.526556659e-16 10.11232605 -12.21375674 0.6741550701
21.38 6.938893904e-17 -2.081668171e-16 10.07882365 -12.18163611 0.6719215766
21.39 1.179611964e-16 -1.804112415e-16 10.02589027 -12.13249642 0.6683926847
21.4 5.551115123e-17 -2.289834988e-16 9.919239334 -12.02991469 0.6612826223
21.41 5.551115123e-17 -2.081668171e-16 9.710638457 -11.82583672 0.6473758972
21.42 1.179611964e-16 -1.804112415e-16 9.351523519 -11.47106016 0.6234349013
21.43 1.249000903e-16 -1.942890293e-16 8.818453177 -10.93757013 0.5878968785
21.44 1.110223025e-16 -2.220446049e-16 8.150354348 -10.2623774 0.5433569565
21.45 1.179611964e-16 -2.359223927e-16 7.482066409 -9.580262615 0.4988044272
21.46 1.45716772e-16 -1.994931997e-16 7.030735176 -9.115028697 0.4687156784
21.47 2.012279232e-16 -2.289834988e-16 6.99626318 -9.07604553 0.4664175453
21.48 1.804112415e-16 -2.289834988e-16 7.426983525 -9.516565112 0.495132235
21.49 1.734723476e-16 -2.012279232e-16 8.183328728 -10.2868297 0.5455552485
21.5 1.387778781e-16 -2.081668171e-16 9.040073767 -11.15525032 0.6026715845
21.51 1.387778781e-16 -2.359223927e-16 9.814031767 -11.93391412 0.6542687845
21.52 1.526556659e-16 -2.220446049e-16 10.41544208 -12.5332438 0.694362805
21.53 1.665334537e-16 -2.220446049e-16 10.82970544 -12.94445634 0.7219803625
21.54 1.249000903e-16 -1.804112415e-16 11.07969551 -13.19130807 0.738646367
21.55 1.110223025e-16 -1.942890293e-16 11.19788352 -13.30803533 0.7465255677
21.56 1.249000903e-16 -2.498001805e-16 11.21265858 -13.32123121 0.7475105723
21.57 1.387778781e-16 -2.220446049e-16 11.14418897 -13.25192177 0.7429459315
21.58 1.387778781e-16 -1.942890293e-16 11.00498861 -13.11241321 0.7336659073
21.59 1.526556659e-16 -1.942890293e-16 10.80224149 -12.90870058 0.7201494327
21.6 1.665334537e-16 -2.220446049e-16 10.54039129 -12.64702556 0.7026927527
21.61 1.665334537e-16 -1.942890293e-16 10.22337791 -12.32925187 0.6815585276
