# n      x1       x2       g1      g2      eps

1970  -1.6407  -1.84738  0.0466784  0.0414058  15.0809
1971  -1.64068  -1.84737  0.0466155  0.04135  15.0807
1972  -1.64067  -1.84736  0.0465526  0.0412942  15.0806
1973  -1.64066  -1.84735  0.0464898  0.0412385  15.0805
1974  -1.64065  -1.84733  0.0464271  0.0411829  15.0803
1975  -1.64063  -1.84732  0.0463645  0.0411274  15.0802
1976  -1.64062  -1.84731  0.046302  0.0410719  15.0801
1977  -1.64061  -1.8473  0.0462396  0.0410165  15.0799
1978  -1.64059  -1.84729  0.0461772  0.0409612  15.0798
1979  -1.64058  -1.84728  0.0461149  0.0409059  15.0797
1980  -1.64057  -1.84727  0.0460527  0.0408508  15.0795
1981  -1.64056  -1.84726  0.0459906  0.0407957  15.0794
1982  -1.64054  -1.84724  0.0459286  0.0407406  15.0793
1983  -1.64053  -1.84723  0.0458666  0.0406857  15.0791
1984  -1.64052  -1.84722  0.0458048  0.0406308  15.079
1985  -1.64051  -1.84721  0.045743  0.040576  15.0789
1986  -1.64049  -1.8472  0.0456813  0.0405213  15.0788
1987  -1.64048  -1.84719  0.0456196  0.0404666  15.0786
1988  -1.64047  -1.84718  0.0455581  0.040412  15.0785
1989  -1.64046  -1.84717  0.0454966  0.0403575  15.0784
1990  -1.64044  -1.84716  0.0454352  0.040303  15.0782
1991  -1.64043  -1.84714  0.0453739  0.0402486  15.0781
1992  -1.64042  -1.84713  0.0453127  0.0401943  15.078
1993  -1.64041  -1.84712  0.0452516  0.0401401  15.0779
1994  -1.64039  -1.84711  0.0451905  0.0400859  15.0777
1995  -1.64038  -1.8471  0.0451295  0.0400318  15.0776
1996  -1.64037  -1.84709  0.0450686  0.0399778  15.0775
1997  -1.64036  -1.84708  0.0450078  0.0399239  15.0773
1998  -1.64035  -1.84707  0.0449471  0.03987  15.0772
1999  -1.64033  -1.84706  0.0448864  0.0398162  15.0771
2000  -1.64032  -1.84705  0.0448258  0.0397624  15.077
2001  -1.64031  -1.84704  0.0447653  0.0397088  15.0768
2002  -1.6403  -1.84702  0.0447049  0.0396552  15.0767
2003  -1.64028  -1.84701  0.0446446  0.0396017  15.0766
2004  -1.64027  -1.847  0.0445843  0.0395482  15.0765
2005  -1.64026  -1.84699  0.0445241  0.0394948  15.0763
2006  -1.64025  -1.84698  0.044464  0.0394415  15.0762
2007  -1.64024  -1.84697  0.044404  0.0393883  15.0761
2008  -1.64022  -1.84696  0.0443441  0.0393351  15.076
2009  -1.64021  -1.84695  0.0442842  0.039282  15.0758
2010  -1.6402  -1.84694  0.0442244  0.039229  15.0757
2011  -1.64019  -1.84693  0.0441647  0.039176  15.0756
2012  -1.64017  -1.84692  0.0441051  0.0391231  15.0755
2013  -1.64016  -1.84691  0.0440455  0.0390703  15.0753
2014  -1.64015  -1.8469  0.0439861  0.0390175  15.0752
2015  -1.64014  -1.84688  0.0439267  0.0389649  15.0751
2016  -1.64013  -1.84687  0.0438674  0.0389122  15.075
2017  -1.64011  -1.84686  0.0438081  0.0388597  15.0748
2018  -1.6401  -1.84685  0.043749  0.0388072  15.0747
2019  -1.64009  -1.84684  0.0436899  0.0387548  15.0746
2020  -1.64008  -1.84683  0.0436309  0.0387025  15.0745
2021  -1.64007  -1.84682  0.043572  0.0386502  15.0743
2022  -1.64005  -1.84681  0.0435132  0.038598  15.0742
2023  -1.64004  -1.8468  0.0434544  0.0385459  15.0741
2024  -1.64003  -1.84679  0.0433957  0.0384938  15.074
2025  -1.64002  -1.84678  0.0433371  0.0384418  15.0738
2026  -1.64001  -1.84677  0.0432786  0.0383899  15.0737
2027  -1.63999  -1.84676  0.0432201  0.0383381  15.0736
2028  -1.63998  -1.84675  0.0431617  0.0382863  15.0735
2029  -1.63997  -1.84674  0.0431034  0.0382346  15.0734
2030  -1.63996  -1.84673  0.0430452  0.0381829  15.0732
2031  -1.63995  -1.84672  0.0429871  0.0381313  15.0731
2032  -1.63994  -1.8467  0.042929  0.0380798  15.073
2033  -1.63992  -1.84669  0.042871  0.0380284  15.0729
2034  -1.63991  -1.84668  0.0428131  0.037977  15.0727
2035  -1.6399  -1.84667  0.0427552  0.0379257  15.0726
2036  -1.63989  -1.84666  0.0426975  0.0378745  15.0725
2037  -1.63988  -1.84665  0.0426398  0.0378233  15.0724
2038  -1.63987  -1.84664  0.0425822  0.0377722  15.0723
2039  -1.63985  -1.84663  0.0425246  0.0377212  15.0721
2040  -1.63984  -1.84662  0.0424672  0.0376702  15.072
2041  -1.63983  -1.84661  0.0424098  0.0376193  15.0719
2042  -1.63982  -1.8466  0.0423525  0.0375685  15.0718
2043  -1.63981  -1.84659  0.0422953  0.0375177  15.0717
2044  -1.6398  -1.84658  0.0422381  0.037467  15.0715
2045  -1.63978  -1.84657  0.042181  0.0374164  15.0714
2046  -1.63977  -1.84656  0.042124  0.0373658  15.0713
2047  -1.63976  -1.84655  0.0420671  0.0373153  15.0712
2048  -1.63975  -1.84654  0.0420103  0.0372649  15.0711
2049  -1.63974  -1.84653  0.0419535  0.0372145  15.0709
2050  -1.63973  -1.84652  0.0418968  0.0371642  15.0708
2051  -1.63972  -1.84651  0.0418402  0.037114  15.0707
2052  -1.6397  -1.8465  0.0417836  0.0370638  15.0706
2053  -1.63969  -1.84649  0.0417271  0.0370137  15.0705
2054  -1.63968  -1.84648  0.0416707  0.0369637  15.0704
2055  -1.63967  -1.84647  0.0416144  0.0369137  15.0702
2056  -1.63966  -1.84646  0.0415582  0.0368638  15.0701
2057  -1.63965  -1.84645  0.041502  0.036814  15.07
2058  -1.63964  -1.84644  0.0414459  0.0367642  15.0699
2059  -1.63962  -1.84643  0.0413898  0.0367145  15.0698
2060  -1.63961  -1.84642  0.0413339  0.0366649  15.0696
2061  -1.6396  -1.84641  0.041278  0.0366153  15.0695
2062  -1.63959  -1.8464  0.0412222  0.0365658  15.0694
2063  -1.63958  -1.84639  0.0411665  0.0365164  15.0693
2064  -1.63957  -1.84638  0.0411108  0.036467  15.0692
2065  -1.63956  -1.84637  0.0410552  0.0364177  15.0691
2066  -1.63954  -1.84636  0.0409997  0.0363685  15.0689
2067  -1.63953  -1.84635  0.0409443  0.0363193  15.0688
2068  -1.63952  -1.84634  0.0408889  0.0362702  15.0687
2069  -1.63951  -1.84633  0.0408336  0.0362211  15.0686
2070  -1.6395  -1.84632  0.0407784  0.0361722  15.0685
2071  -1.63949  -1.84631  0.0407233  0.0361233  15.0684
2072  -1.63948  -1.8463  0.0406682  0.0360744  15.0683
2073  -1.63947  -1.84629  0.0406132  0.0360256  15.0681
2074  -1.63946  -1.84628  0.0405583  0.0359769  15.068
2075  -1.63944  -1.84627  0.0405034  0.0359282  15.0679
2076  -1.63943  -1.84626  0.0404487  0.0358796  15.0678
2077  -1.63942  -1.84625  0.040394  0.0358311  15.0677
2078  -1.63941  -1.84624  0.0403393  0.0357827  15.0676
2079  -1.6394  -1.84623  0.0402848  0.0357343  15.0675
2080  -1.63939  -1.84622  0.0402303  0.0356859  15.0673
2081  -1.63938  -1.84621  0.0401759  0.0356377  15.0672
2082  -1.63937  -1.8462  0.0401215  0.0355895  15.0671
2083  -1.63936  -1.84619  0.0400672  0.0355413  15.067
2084  -1.63934  -1.84618  0.040013  0.0354932  15.0669
2085  -1.63933  -1.84617  0.0399589  0.0354452  15.0668
2086  -1.63932  -1.84616  0.0399049  0.0353973  15.0667
2087  -1.63931  -1.84615  0.0398509  0.0353494  15.0665
2088  -1.6393  -1.84614  0.039797  0.0353016  15.0664
2089  -1.63929  -1.84613  0.0397431  0.0352538  15.0663
2090  -1.63928  -1.84612  0.0396894  0.0352061  15.0662
2091  -1.63927  -1.84611  0.0396357  0.0351585  15.0661
2092  -1.63926  -1.8461  0.039582  0.0351109  15.066
2093  -1.63925  -1.84609  0.0395285  0.0350634  15.0659
2094  -1.63924  -1.84608  0.039475  0.035016  15.0658
2095  -1.63922  -1.84607  0.0394216  0.0349686  15.0656
2096  -1.63921  -1.84606  0.0393683  0.0349213  15.0655
2097  -1.6392  -1.84606  0.039315  0.034874  15.0654
2098  -1.63919  -1.84605  0.0392618  0.0348268  15.0653
2099  -1.63918  -1.84604  0.0392087  0.0347797  15.0652
2100  -1.63917  -1.84603  0.0391556  0.0347326  15.0651
2101  -1.63916  -1.84602  0.0391026  0.0346856  15.065
2102  -1.63915  -1.84601  0.0390497  0.0346387  15.0649
2103  -1.63914  -1.846  0.0389969  0.0345918  15.0648
2104  -1.63913  -1.84599  0.0389441  0.034545  15.0646
2105  -1.63912  -1.84598  0.0388914  0.0344983  15.0645
2106  -1.63911  -1.84597  0.0388387  0.0344516  15.0644
2107  -1.6391  -1.84596  0.0387862  0.0344049  15.0643
2108  -1.63909  -1.84595  0.0387337  0.0343584  15.0642
2109  -1.63908  -1.84594  0.0386813  0.0343119  15.0641
2110  -1.63906  -1.84593  0.0386289  0.0342654  15.064
2111  -1.63905  -1.84592  0.0385766  0.0342191  15.0639
2112  -1.63904  -1.84591  0.0385244  0.0341727  15.0638
2113  -1.63903  -1.8459  0.0384723  0.0341265  15.0637
2114  -1.63902  -1.84589  0.0384202  0.0340803  15.0636
2115  -1.63901  -1.84589  0.0383682  0.0340341  15.0634
2116  -1.639  -1.84588  0.0383162  0.0339881  15.0633
2117  -1.63899  -1.84587  0.0382644  0.0339421  15.0632
2118  -1.63898  -1.84586  0.0382126  0.0338961  15.0631
2119  -1.63897  -1.84585  0.0381608  0.0338502  15.063
2120  -1.63896  -1.84584  0.0381092  0.0338044  15.0629
2121  -1.63895  -1.84583  0.0380576  0.0337586  15.0628
2122  -1.63894  -1.84582  0.0380061  0.0337129  15.0627
2123  -1.63893  -1.84581  0.0379546  0.0336673  15.0626
2124  -1.63892  -1.8458  0.0379032  0.0336217  15.0625
2125  -1.63891  -1.84579  0.0378519  0.0335762  15.0624
2126  -1.6389  -1.84578  0.0378006  0.0335307  15.0623
2127  -1.63889  -1.84577  0.0377495  0.0334853  15.0622
2128  -1.63888  -1.84576  0.0376983  0.03344  15.062
2129  -1.63887  -1.84576  0.0376473  0.0333947  15.0619
2130  -1.63886  -1.84575  0.0375963  0.0333495  15.0618
2131  -1.63885  -1.84574  0.0375454  0.0333043  15.0617
2132  -1.63883  -1.84573  0.0374946  0.0332592  15.0616
2133  -1.63882  -1.84572  0.0374438  0.0332142  15.0615
2134  -1.63881  -1.84571  0.0373931  0.0331692  15.0614
2135  -1.6388  -1.8457  0.0373424  0.0331243  15.0613
2136  -1.63879  -1.84569  0.0372919  0.0330794  15.0612
2137  -1.63878  -1.84568  0.0372414  0.0330346  15.0611
2138  -1.63877  -1.84567  0.0371909  0.0329899  15.061
2139  -1.63876  -1.84566  0.0371406  0.0329452  15.0609
2140  -1.63875  -1.84566  0.0370903  0.0329006  15.0608
2141  -1.63874  -1.84565  0.03704  0.032856  15.0607
2142  -1.63873  -1.84564  0.0369899  0.0328115  15.0606
2143  -1.63872  -1.84563  0.0369398  0.0327671  15.0605
2144  -1.63871  -1.84562  0.0368897  0.0327227  15.0604
2145  -1.6387  -1.84561  0.0368398  0.0326784  15.0602
2146  -1.63869  -1.8456  0.0367898  0.0326341  15.0601
2147  -1.63868  -1.84559  0.03674  0.0325899  15.06
2148  -1.63867  -1.84558  0.0366902  0.0325457  15.0599
2149  -1.63866  -1.84557  0.0366405  0.0325017  15.0598
2150  -1.63865  -1.84557  0.0365909  0.0324576  15.0597
2151  -1.63864  -1.84556  0.0365413  0.0324137  15.0596
2152  -1.63863  -1.84555  0.0364918  0.0323697  15.0595
2153  -1.63862  -1.84554  0.0364424  0.0323259  15.0594
2154  -1.63861  -1.84553  0.036393  0.0322821  15.0593
2155  -1.6386  -1.84552  0.0363437  0.0322384  15.0592
2156  -1.63859  -1.84551  0.0362945  0.0321947  15.0591
2157  -1.63858  -1.8455  0.0362453  0.0321511  15.059
2158  -1.63857  -1.84549  0.0361962  0.0321075  15.0589
2159  -1.63856  -1.84549  0.0361472  0.032064  15.0588
2160  -1.63855  -1.84548  0.0360982  0.0320206  15.0587
2161  -1.63854  -1.84547  0.0360493  0.0319772  15.0586
2162  -1.63853  -1.84546  0.0360004  0.0319338  15.0585
2163  -1.63852  -1.84545  0.0359516  0.0318906  15.0584
2164  -1.63851  -1.84544  0.0359029  0.0318473  15.0583
2165  -1.6385  -1.84543  0.0358543  0.0318042  15.0582
2166  -1.63849  -1.84542  0.0358057  0.0317611  15.0581
2167  -1.63848  -1.84542  0.0357572  0.0317181  15.058
2168  -1.63847  -1.84541  0.0357087  0.0316751  15.0579
2169  -1.63846  -1.8454  0.0356603  0.0316321  15.0578
2170  -1.63845  -1.84539  0.035612  0.0315893  15.0577
2171  -1.63844  -1.84538  0.0355637  0.0315465  15.0576
2172  -1.63843  -1.84537  0.0355155  0.0315037  15.0575
2173  -1.63842  -1.84536  0.0354674  0.031461  15.0574
2174  -1.63841  -1.84536  0.0354193  0.0314184  15.0573
2175  -1.63841  -1.84535  0.0353713  0.0313758  15.0572
2176  -1.6384  -1.84534  0.0353234  0.0313333  15.0571
2177  -1.63839  -1.84533  0.0352755  0.0312908  15.057
2178  -1.63838  -1.84532  0.0352277  0.0312484  15.0569
2179  -1.63837  -1.84531  0.0351799  0.031206  15.0568
2180  -1.63836  -1.8453  0.0351323  0.0311637  15.0567
2181  -1.63835  -1.8453  0.0350846  0.0311215  15.0566
2182  -1.63834  -1.84529  0.0350371  0.0310793  15.0565
2183  -1.63833  -1.84528  0.0349896  0.0310372  15.0564
2184  -1.63832  -1.84527  0.0349422  0.0309951  15.0563
2185  -1.63831  -1.84526  0.0348948  0.0309531  15.0562
2186  -1.6383  -1.84525  0.0348475  0.0309111  15.0561
2187  -1.63829  -1.84524  0.0348003  0.0308692  15.056
2188  -1.63828  -1.84524  0.0347531  0.0308274  15.0559
2189  -1.63827  -1.84523  0.034706  0.0307856  15.0558
2190  -1.63826  -1.84522  0.0346589  0.0307438  15.0557
2191  -1.63825  -1.84521  0.0346119  0.0307022  15.0556
2192  -1.63824  -1.8452  0.034565  0.0306605  15.0555
2193  -1.63823  -1.84519  0.0345181  0.030619  15.0554
2194  -1.63822  -1.84519  0.0344713  0.0305775  15.0553
2195  -1.63821  -1.84518  0.0344246  0.030536  15.0552
2196  -1.6382  -1.84517  0.0343779  0.0304946  15.0551
2197  -1.63819  -1.84516  0.0343313  0.0304532  15.055
2198  -1.63819  -1.84515  0.0342848  0.030412  15.0549
2199  -1.63818  -1.84514  0.0342383  0.0303707  15.0548
2200  -1.63817  -1.84514  0.0341918  0.0303295  15.0547
2201  -1.63816  -1.84513  0.0341455  0.0302884  15.0546
2202  -1.63815  -1.84512  0.0340992  0.0302473  15.0545
2203  -1.63814  -1.84511  0.0340529  0.0302063  15.0544
2204  -1.63813  -1.8451  0.0340068  0.0301654  15.0543
2205  -1.63812  -1.84509  0.0339607  0.0301245  15.0542
2206  -1.63811  -1.84509  0.0339146  0.0300836  15.0541
2207  -1.6381  -1.84508  0.0338686  0.0300428  15.054
2208  -1.63809  -1.84507  0.0338227  0.0300021  15.0539
2209  -1.63808  -1.84506  0.0337768  0.0299614  15.0539
2210  -1.63807  -1.84505  0.033731  0.0299207  15.0538
2211  -1.63806  -1.84504  0.0336853  0.0298802  15.0537
2212  -1.63805  -1.84504  0.0336396  0.0298396  15.0536
2213  -1.63805  -1.84503  0.0335939  0.0297992  15.0535
2214  -1.63804  -1.84502  0.0335484  0.0297588  15.0534
2215  -1.63803  -1.84501  0.0335029  0.0297184  15.0533
2216  -1.63802  -1.845  0.0334574  0.0296781  15.0532
2217  -1.63801  -1.845  0.0334121  0.0296378  15.0531
2218  -1.638  -1.84499  0.0333667  0.0295976  15.053
2219  -1.63799  -1.84498  0.0333215  0.0295575  15.0529
2220  -1.63798  -1.84497  0.0332763  0.0295174  15.0528
2221  -1.63797  -1.84496  0.0332311  0.0294774  15.0527
2222  -1.63796  -1.84495  0.0331861  0.0294374  15.0526
2223  -1.63795  -1.84495  0.0331411  0.0293974  15.0525
2224  -1.63794  -1.84494  0.0330961  0.0293576  15.0524
2225  -1.63794  -1.84493  0.0330512  0.0293177  15.0523
2226  -1.63793  -1.84492  0.0330064  0.029278  15.0522
2227  -1.63792  -1.84491  0.0329616  0.0292382  15.0521
2228  -1.63791  -1.84491  0.0329169  0.0291986  15.0521
2229  -1.6379  -1.8449  0.0328722  0.029159  15.052
2230  -1.63789  -1.84489  0.0328276  0.0291194  15.0519
2231  -1.63788  -1.84488  0.0327831  0.0290799  15.0518
2232  -1.63787  -1.84487  0.0327386  0.0290404  15.0517
2233  -1.63786  -1.84487  0.0326942  0.029001  15.0516
2234  -1.63785  -1.84486  0.0326498  0.0289617  15.0515
2235  -1.63785  -1.84485  0.0326055  0.0289224  15.0514
2236  -1.63784  -1.84484  0.0325613  0.0288832  15.0513
2237  -1.63783  -1.84483  0.0325171  0.028844  15.0512
2238  -1.63782  -1.84483  0.032473  0.0288048  15.0511
2239  -1.63781  -1.84482  0.0324289  0.0287658  15.051
2240  -1.6378  -1.84481  0.0323849  0.0287267  15.0509
2241  -1.63779  -1.8448  0.032341  0.0286877  15.0509
2242  -1.63778  -1.8448  0.0322971  0.0286488  15.0508
2243  -1.63777  -1.84479  0.0322533  0.0286099  15.0507
2244  -1.63777  -1.84478  0.0322095  0.0285711  15.0506
2245  -1.63776  -1.84477  0.0321658  0.0285324  15.0505
2246  -1.63775  -1.84476  0.0321222  0.0284936  15.0504
2247  -1.63774  -1.84476  0.0320786  0.028455  15.0503
2248  -1.63773  -1.84475  0.0320351  0.0284164  15.0502
2249  -1.63772  -1.84474  0.0319916  0.0283778  15.0501
2250  -1.63771  -1.84473  0.0319482  0.0283393  15.05
2251  -1.6377  -1.84473  0.0319048  0.0283008  15.0499
2252  -1.6377  -1.84472  0.0318615  0.0282624  15.0499
2253  -1.63769  -1.84471  0.0318183  0.0282241  15.0498
2254  -1.63768  -1.8447  0.0317751  0.0281858  15.0497
2255  -1.63767  -1.84469  0.031732  0.0281475  15.0496
2256  -1.63766  -1.84469  0.0316889  0.0281093  15.0495
2257  -1.63765  -1.84468  0.0316459  0.0280711  15.0494
2258  -1.63764  -1.84467  0.0316029  0.028033  15.0493
2259  -1.63763  -1.84466  0.03156  0.027995  15.0492
2260  -1.63763  -1.84466  0.0315172  0.027957  15.0491
2261  -1.63762  -1.84465  0.0314744  0.0279191  15.049
2262  -1.63761  -1.84464  0.0314317  0.0278812  15.049
2263  -1.6376  -1.84463  0.031389  0.0278433  15.0489
2264  -1.63759  -1.84463  0.0313464  0.0278055  15.0488
2265  -1.63758  -1.84462  0.0313039  0.0277678  15.0487
2266  -1.63757  -1.84461  0.0312614  0.0277301  15.0486
2267  -1.63757  -1.8446  0.031219  0.0276924  15.0485
2268  -1.63756  -1.84459  0.0311766  0.0276549  15.0484
2269  -1.63755  -1.84459  0.0311343  0.0276173  15.0483
2270  -1.63754  -1.84458  0.031092  0.0275798  15.0482
2271  -1.63753  -1.84457  0.0310498  0.0275424  15.0482
2272  -1.63752  -1.84456  0.0310076  0.027505  15.0481
2273  -1.63751  -1.84456  0.0309655  0.0274677  15.048
2274  -1.63751  -1.84455  0.0309235  0.0274304  15.0479
2275  -1.6375  -1.84454  0.0308815  0.0273931  15.0478
2276  -1.63749  -1.84453  0.0308396  0.0273559  15.0477
2277  -1.63748  -1.84453  0.0307977  0.0273188  15.0476
2278  -1.63747  -1.84452  0.0307559  0.0272817  15.0475
2279  -1.63746  -1.84451  0.0307142  0.0272447  15.0475
2280  -1.63746  -1.8445  0.0306725  0.0272077  15.0474
2281  -1.63745  -1.8445  0.0306308  0.0271707  15.0473
2282  -1.63744  -1.84449  0.0305892  0.0271339  15.0472
2283  -1.63743  -1.84448  0.0305477  0.027097  15.0471
2284  -1.63742  -1.84447  0.0305062  0.0270602  15.047
2285  -1.63741  -1.84447  0.0304648  0.0270235  15.0469
2286  -1.6374  -1.84446  0.0304234  0.0269868  15.0469
2287  -1.6374  -1.84445  0.0303821  0.0269501  15.0468
2288  -1.63739  -1.84444  0.0303409  0.0269135  15.0467
2289  -1.63738  -1.84444  0.0302997  0.026877  15.0466
2290  -1.63737  -1.84443  0.0302585  0.0268405  15.0465
2291  -1.63736  -1.84442  0.0302175  0.0268041  15.0464
2292  -1.63735  -1.84442  0.0301764  0.0267677  15.0463
2293  -1.63735  -1.84441  0.0301354  0.0267313  15.0463
2294  -1.63734  -1.8444  0.0300945  0.026695  15.0462
2295  -1.63733  -1.84439  0.0300537  0.0266588  15.0461
2296  -1.63732  -1.84439  0.0300128  0.0266226  15.046
2297  -1.63731  -1.84438  0.0299721  0.0265864  15.0459
2298  -1.63731  -1.84437  0.0299314  0.0265503  15.0458
2299  -1.6373  -1.84436  0.0298907  0.0265142  15.0457
2300  -1.63729  -1.84436  0.0298501  0.0264782  15.0457
2301  -1.63728  -1.84435  0.0298096  0.0264423  15.0456
2302  -1.63727  -1.84434  0.0297691  0.0264064  15.0455
2303  -1.63726  -1.84434  0.0297287  0.0263705  15.0454
2304  -1.63726  -1.84433  0.0296883  0.0263347  15.0453
2305  -1.63725  -1.84432  0.029648  0.0262989  15.0452
2306  -1.63724  -1.84431  0.0296077  0.0262632  15.0452
2307  -1.63723  -1.84431  0.0295675  0.0262275  15.0451
2308  -1.63722  -1.8443  0.0295274  0.0261919  15.045
2309  -1.63722  -1.84429  0.0294873  0.0261563  15.0449
2310  -1.63721  -1.84428  0.0294472  0.0261208  15.0448
2311  -1.6372  -1.84428  0.0294072  0.0260853  15.0447
2312  -1.63719  -1.84427  0.0293673  0.0260499  15.0447
2313  -1.63718  -1.84426  0.0293274  0.0260145  15.0446
2314  -1.63718  -1.84426  0.0292875  0.0259792  15.0445
2315  -1.63717  -1.84425  0.0292478  0.0259439  15.0444
2316  -1.63716  -1.84424  0.029208  0.0259087  15.0443
2317  -1.63715  -1.84423  0.0291684  0.0258735  15.0442
2318  -1.63714  -1.84423  0.0291287  0.0258383  15.0442
2319  -1.63714  -1.84422  0.0290892  0.0258032  15.0441
2320  -1.63713  -1.84421  0.0290496  0.0257682  15.044
2321  -1.63712  -1.84421  0.0290102  0.0257332  15.0439
2322  -1.63711  -1.8442  0.0289708  0.0256982  15.0438
2323  -1.6371  -1.84419  0.0289314  0.0256633  15.0437
2324  -1.6371  -1.84419  0.0288921  0.0256284  15.0437
2325  -1.63709  -1.84418  0.0288529  0.0255936  15.0436
2326  -1.63708  -1.84417  0.0288137  0.0255588  15.0435
2327  -1.63707  -1.84416  0.0287745  0.0255241  15.0434
2328  -1.63706  -1.84416  0.0287354  0.0254894  15.0433
2329  -1.63706  -1.84415  0.0286964  0.0254548  15.0433
2330  -1.63705  -1.84414  0.0286574  0.0254202  15.0432
2331  -1.63704  -1.84414  0.0286185  0.0253857  15.0431
2332  -1.63703  -1.84413  0.0285796  0.0253512  15.043
2333  -1.63702  -1.84412  0.0285408  0.0253168  15.0429
2334  -1.63702  -1.84412  0.028502  0.0252824  15.0429
2335  -1.63701  -1.84411  0.0284633  0.025248  15.0428
2336  -1.637  -1.8441  0.0284246  0.0252137  15.0427
2337  -1.63699  -1.84409  0.028386  0.0251795  15.0426
2338  -1.63699  -1.84409  0.0283474  0.0251452  15.0425
2339  -1.63698  -1.84408  0.0283089  0.0251111  15.0424
2340  -1.63697  -1.84407  0.0282704  0.025077  15.0424
2341  -1.63696  -1.84407  0.028232  0.0250429  15.0423
2342  -1.63695  -1.84406  0.0281937  0.0250089  15.0422
2343  -1.63695  -1.84405  0.0281553  0.0249749  15.0421
2344  -1.63694  -1.84405  0.0281171  0.0249409  15.042
2345  -1.63693  -1.84404  0.0280789  0.0249071  15.042
2346  -1.63692  -1.84403  0.0280407  0.0248732  15.0419
2347  -1.63692  -1.84403  0.0280026  0.0248394  15.0418
2348  -1.63691  -1.84402  0.0279646  0.0248057  15.0417
2349  -1.6369  -1.84401  0.0279266  0.0247719  15.0417
2350  -1.63689  -1.84401  0.0278886  0.0247383  15.0416
2351  -1.63689  -1.844  0.0278507  0.0247047  15.0415
2352  -1.63688  -1.84399  0.0278129  0.0246711  15.0414
2353  -1.63687  -1.84399  0.0277751  0.0246376  15.0413
2354  -1.63686  -1.84398  0.0277373  0.0246041  15.0413
2355  -1.63685  -1.84397  0.0276996  0.0245706  15.0412
2356  -1.63685  -1.84397  0.027662  0.0245373  15.0411
2357  -1.63684  -1.84396  0.0276244  0.0245039  15.041
2358  -1.63683  -1.84395  0.0275869  0.0244706  15.0409
2359  -1.63682  -1.84394  0.0275494  0.0244373  15.0409
2360  -1.63682  -1.84394  0.0275119  0.0244041  15.0408
2361  -1.63681  -1.84393  0.0274745  0.024371  15.0407
2362  -1.6368  -1.84392  0.0274372  0.0243378  15.0406
2363  -1.63679  -1.84392  0.0273999  0.0243048  15.0406
2364  -1.63679  -1.84391  0.0273627  0.0242717  15.0405
2365  -1.63678  -1.8439  0.0273255  0.0242387  15.0404
2366  -1.63677  -1.8439  0.0272883  0.0242058  15.0403
2367  -1.63676  -1.84389  0.0272512  0.0241729  15.0402
2368  -1.63676  -1.84388  0.0272142  0.02414  15.0402
2369  -1.63675  -1.84388  0.0271772  0.0241072  15.0401
2370  -1.63674  -1.84387  0.0271403  0.0240745  15.04
2371  -1.63673  -1.84387  0.0271034  0.0240417  15.0399
2372  -1.63673  -1.84386  0.0270665  0.0240091  15.0399
2373  -1.63672  -1.84385  0.0270298  0.0239764  15.0398
2374  -1.63671  -1.84385  0.026993  0.0239438  15.0397
2375  -1.6367  -1.84384  0.0269563  0.0239113  15.0396
2376  -1.6367  -1.84383  0.0269197  0.0238788  15.0396
2377  -1.63669  -1.84383  0.0268831  0.0238463  15.0395
2378  -1.63668  -1.84382  0.0268465  0.0238139  15.0394
2379  -1.63668  -1.84381  0.0268101  0.0237815  15.0393
2380  -1.63667  -1.84381  0.0267736  0.0237492  15.0393
2381  -1.63666  -1.8438  0.0267372  0.0237169  15.0392
2382  -1.63665  -1.84379  0.0267009  0.0236847  15.0391
2383  -1.63665  -1.84379  0.0266646  0.0236525  15.039
2384  -1.63664  -1.84378  0.0266283  0.0236203  15.0389
2385  -1.63663  -1.84377  0.0265921  0.0235882  15.0389
2386  -1.63662  -1.84377  0.026556  0.0235562  15.0388
2387  -1.63662  -1.84376  0.0265199  0.0235241  15.0387
2388  -1.63661  -1.84375  0.0264838  0.0234922  15.0386
2389  -1.6366  -1.84375  0.0264478  0.0234602  15.0386
2390  -1.6366  -1.84374  0.0264119  0.0234283  15.0385
2391  -1.63659  -1.84373  0.0263759  0.0233965  15.0384
2392  -1.63658  -1.84373  0.0263401  0.0233647  15.0383
2393  -1.63657  -1.84372  0.0263043  0.0233329  15.0383
2394  -1.63657  -1.84372  0.0262685  0.0233012  15.0382
2395  -1.63656  -1.84371  0.0262328  0.0232695  15.0381
2396  -1.63655  -1.8437  0.0261971  0.0232379  15.0381
2397  -1.63654  -1.8437  0.0261615  0.0232063  15.038
2398  -1.63654  -1.84369  0.0261259  0.0231747  15.0379
2399  -1.63653  -1.84368  0.0260904  0.0231432  15.0378
2400  -1.63652  -1.84368  0.0260549  0.0231117  15.0378
2401  -1.63652  -1.84367  0.0260195  0.0230803  15.0377
2402  -1.63651  -1.84366  0.0259841  0.0230489  15.0376
2403  -1.6365  -1.84366  0.0259488  0.0230176  15.0375
2404  -1.63649  -1.84365  0.0259135  0.0229863  15.0375
2405  -1.63649  -1.84365  0.0258783  0.022955  15.0374
2406  -1.63648  -1.84364  0.0258431  0.0229238  15.0373
2407  -1.63647  -1.84363  0.025808  0.0228927  15.0372
2408  -1.63647  -1.84363  0.0257729  0.0228615  15.0372
2409  -1.63646  -1.84362  0.0257378  0.0228304  15.0371
2410  -1.63645  -1.84361  0.0257028  0.0227994  15.037
