# n      x1       x2       g1      g2

21990000  0.987845  0.97579  0.00486929  0.00963997
22000000  0.987863  0.975825  0.00486176  0.00962525
22010000  0.987881  0.975861  0.00485425  0.00961055
22020000  0.987899  0.975897  0.00484675  0.00959588
22030000  0.987917  0.975933  0.00483926  0.00958123
22040000  0.987935  0.975968  0.00483178  0.0095666
22050000  0.987953  0.976004  0.00482432  0.00955199
22060000  0.987971  0.97604  0.00481687  0.00953741
22070000  0.987989  0.976075  0.00480943  0.00952285
22080000  0.988007  0.976111  0.004802  0.00950831
22090000  0.988025  0.976146  0.00479458  0.0094938
22100000  0.988043  0.976181  0.00478718  0.00947931
22110000  0.988061  0.976217  0.00477979  0.00946484
22120000  0.988078  0.976252  0.0047724  0.00945039
22130000  0.988096  0.976287  0.00476504  0.00943597
22140000  0.988114  0.976322  0.00475768  0.00942157
22150000  0.988132  0.976357  0.00475033  0.00940719
22160000  0.988149  0.976392  0.004743  0.00939284
22170000  0.988167  0.976427  0.00473568  0.0093785
22180000  0.988185  0.976462  0.00472837  0.00936419
22190000  0.988202  0.976497  0.00472107  0.0093499
22200000  0.98822  0.976532  0.00471378  0.00933564
22210000  0.988237  0.976566  0.00470651  0.00932139
22220000  0.988255  0.976601  0.00469924  0.00930717
22230000  0.988272  0.976636  0.00469199  0.00929297
22240000  0.98829  0.97667  0.00468475  0.00927879
22250000  0.988307  0.976705  0.00467752  0.00926464
22260000  0.988325  0.976739  0.0046703  0.00925051
22270000  0.988342  0.976774  0.0046631  0.0092364
22280000  0.988359  0.976808  0.0046559  0.00922231
22290000  0.988377  0.976843  0.00464872  0.00920824
22300000  0.988394  0.976877  0.00464155  0.0091942
22310000  0.988411  0.976911  0.00463439  0.00918017
22320000  0.988429  0.976945  0.00462724  0.00916617
22330000  0.988446  0.976979  0.0046201  0.00915219
22340000  0.988463  0.977013  0.00461298  0.00913824
22350000  0.98848  0.977047  0.00460587  0.0091243
22360000  0.988497  0.977081  0.00459876  0.00911039
22370000  0.988514  0.977115  0.00459167  0.0090965
22380000  0.988532  0.977149  0.00458459  0.00908263
22390000  0.988549  0.977183  0.00457752  0.00906878
22400000  0.988566  0.977217  0.00457046  0.00905495
22410000  0.988583  0.97725  0.00456342  0.00904115
22420000  0.9886  0.977284  0.00455638  0.00902736
22430000  0.988617  0.977318  0.00454936  0.0090136
22440000  0.988634  0.977351  0.00454235  0.00899986
22450000  0.98865  0.977385  0.00453535  0.00898614
22460000  0.988667  0.977418  0.00452835  0.00897244
22470000  0.988684  0.977452  0.00452138  0.00895877
22480000  0.988701  0.977485  0.00451441  0.00894511
22490000  0.988718  0.977518  0.00450745  0.00893148
22500000  0.988735  0.977552  0.00450051  0.00891787
22510000  0.988751  0.977585  0.00449357  0.00890428
22520000  0.988768  0.977618  0.00448665  0.00889071
22530000  0.988785  0.977651  0.00447973  0.00887716
22540000  0.988801  0.977684  0.00447283  0.00886363
22550000  0.988818  0.977717  0.00446594  0.00885012
22560000  0.988835  0.97775  0.00445906  0.00883664
22570000  0.988851  0.977783  0.00445219  0.00882317
22580000  0.988868  0.977816  0.00444534  0.00880973
22590000  0.988884  0.977848  0.00443849  0.00879631
22600000  0.988901  0.977881  0.00443165  0.00878291
22610000  0.988917  0.977914  0.00442483  0.00876953
22620000  0.988934  0.977947  0.00441801  0.00875617
22630000  0.98895  0.977979  0.00441121  0.00874283
22640000  0.988967  0.978012  0.00440442  0.00872951
22650000  0.988983  0.978044  0.00439764  0.00871621
22660000  0.989  0.978077  0.00439087  0.00870294
22670000  0.989016  0.978109  0.00438411  0.00868968
22680000  0.989032  0.978141  0.00437736  0.00867644
22690000  0.989049  0.978174  0.00437062  0.00866323
22700000  0.989065  0.978206  0.00436389  0.00865004
22710000  0.989081  0.978238  0.00435717  0.00863686
22720000  0.989097  0.97827  0.00435047  0.00862371
22730000  0.989113  0.978302  0.00434377  0.00861058
22740000  0.98913  0.978334  0.00433709  0.00859747
22750000  0.989146  0.978366  0.00433041  0.00858437
22760000  0.989162  0.978398  0.00432375  0.0085713
22770000  0.989178  0.97843  0.0043171  0.00855825
22780000  0.989194  0.978462  0.00431045  0.00854522
22790000  0.98921  0.978494  0.00430382  0.00853221
22800000  0.989226  0.978526  0.0042972  0.00851922
22810000  0.989242  0.978557  0.00429059  0.00850625
22820000  0.989258  0.978589  0.00428399  0.0084933
22830000  0.989274  0.978621  0.0042774  0.00848038
22840000  0.98929  0.978652  0.00427082  0.00846747
22850000  0.989306  0.978684  0.00426425  0.00845458
22860000  0.989322  0.978715  0.00425769  0.00844171
22870000  0.989338  0.978747  0.00425114  0.00842886
22880000  0.989353  0.978778  0.0042446  0.00841603
22890000  0.989369  0.978809  0.00423808  0.00840322
22900000  0.989385  0.978841  0.00423156  0.00839043
22910000  0.989401  0.978872  0.00422505  0.00837766
22920000  0.989416  0.978903  0.00421856  0.00836492
22930000  0.989432  0.978934  0.00421207  0.00835219
22940000  0.989448  0.978965  0.00420559  0.00833948
22950000  0.989463  0.978996  0.00419913  0.00832679
22960000  0.989479  0.979027  0.00419267  0.00831412
22970000  0.989495  0.979058  0.00418623  0.00830147
22980000  0.98951  0.979089  0.00417979  0.00828884
22990000  0.989526  0.97912  0.00417337  0.00827623
23000000  0.989541  0.979151  0.00416695  0.00826363
23010000  0.989557  0.979182  0.00416055  0.00825106
23020000  0.989572  0.979212  0.00415416  0.00823851
23030000  0.989588  0.979243  0.00414777  0.00822598
23040000  0.989603  0.979274  0.0041414  0.00821347
23050000  0.989619  0.979304  0.00413503  0.00820097
23060000  0.989634  0.979335  0.00412868  0.0081885
23070000  0.989649  0.979365  0.00412234  0.00817604
23080000  0.989665  0.979396  0.004116  0.00816361
23090000  0.98968  0.979426  0.00410968  0.00815119
23100000  0.989695  0.979456  0.00410337  0.00813879
23110000  0.989711  0.979487  0.00409706  0.00812642
23120000  0.989726  0.979517  0.00409077  0.00811406
23130000  0.989741  0.979547  0.00408449  0.00810172
23140000  0.989756  0.979577  0.00407821  0.0080894
23150000  0.989772  0.979607  0.00407195  0.0080771
23160000  0.989787  0.979637  0.0040657  0.00806482
23170000  0.989802  0.979667  0.00405945  0.00805255
23180000  0.989817  0.979697  0.00405322  0.00804031
23190000  0.989832  0.979727  0.004047  0.00802809
23200000  0.989847  0.979757  0.00404078  0.00801588
23210000  0.989862  0.979787  0.00403458  0.00800369
23220000  0.989877  0.979817  0.00402838  0.00799153
23230000  0.989892  0.979847  0.0040222  0.00797938
23240000  0.989907  0.979876  0.00401602  0.00796725
23250000  0.989922  0.979906  0.00400986  0.00795514
23260000  0.989937  0.979936  0.0040037  0.00794305
23270000  0.989952  0.979965  0.00399756  0.00793097
23280000  0.989967  0.979995  0.00399142  0.00791892
23290000  0.989982  0.980024  0.0039853  0.00790688
23300000  0.989997  0.980054  0.00397918  0.00789486
23310000  0.990011  0.980083  0.00397307  0.00788287
23320000  0.990026  0.980112  0.00396698  0.00787089
23330000  0.990041  0.980142  0.00396089  0.00785892
23340000  0.990056  0.980171  0.00395481  0.00784698
23350000  0.99007  0.9802  0.00394874  0.00783506
23360000  0.990085  0.980229  0.00394268  0.00782315
23370000  0.9901  0.980258  0.00393663  0.00781126
23380000  0.990114  0.980288  0.00393059  0.00779939
23390000  0.990129  0.980317  0.00392457  0.00778754
23400000  0.990144  0.980346  0.00391854  0.00777571
23410000  0.990158  0.980374  0.00391253  0.0077639
23420000  0.990173  0.980403  0.00390653  0.0077521
23430000  0.990187  0.980432  0.00390054  0.00774033
23440000  0.990202  0.980461  0.00389456  0.00772857
23450000  0.990216  0.98049  0.00388859  0.00771683
23460000  0.990231  0.980519  0.00388262  0.0077051
23470000  0.990245  0.980547  0.00387667  0.0076934
23480000  0.99026  0.980576  0.00387072  0.00768171
23490000  0.990274  0.980604  0.00386479  0.00767005
23500000  0.990288  0.980633  0.00385886  0.0076584
23510000  0.990303  0.980662  0.00385295  0.00764676
23520000  0.990317  0.98069  0.00384704  0.00763515
23530000  0.990332  0.980718  0.00384114  0.00762356
23540000  0.990346  0.980747  0.00383525  0.00761198
23550000  0.99036  0.980775  0.00382937  0.00760042
23560000  0.990374  0.980803  0.0038235  0.00758888
23570000  0.990389  0.980832  0.00381764  0.00757735
23580000  0.990403  0.98086  0.00381179  0.00756585
23590000  0.990417  0.980888  0.00380595  0.00755436
23600000  0.990431  0.980916  0.00380011  0.00754289
23610000  0.990445  0.980944  0.00379429  0.00753143
23620000  0.990459  0.980972  0.00378848  0.00752
23630000  0.990474  0.981  0.00378267  0.00750858
23640000  0.990488  0.981028  0.00377687  0.00749718
23650000  0.990502  0.981056  0.00377109  0.0074858
23660000  0.990516  0.981084  0.00376531  0.00747444
23670000  0.99053  0.981112  0.00375954  0.00746309
23680000  0.990544  0.98114  0.00375378  0.00745176
23690000  0.990558  0.981167  0.00374803  0.00744045
23700000  0.990572  0.981195  0.00374229  0.00742916
23710000  0.990586  0.981223  0.00373656  0.00741788
23720000  0.990599  0.98125  0.00373083  0.00740662
23730000  0.990613  0.981278  0.00372512  0.00739538
23740000  0.990627  0.981305  0.00371941  0.00738415
23750000  0.990641  0.981333  0.00371371  0.00737295
23760000  0.990655  0.98136  0.00370803  0.00736176
23770000  0.990669  0.981388  0.00370235  0.00735058
23780000  0.990682  0.981415  0.00369668  0.00733943
23790000  0.990696  0.981442  0.00369102  0.00732829
23800000  0.99071  0.98147  0.00368537  0.00731717
23810000  0.990724  0.981497  0.00367972  0.00730607
23820000  0.990737  0.981524  0.00367409  0.00729498
23830000  0.990751  0.981551  0.00366846  0.00728391
23840000  0.990765  0.981578  0.00366285  0.00727286
23850000  0.990778  0.981605  0.00365724  0.00726183
23860000  0.990792  0.981632  0.00365164  0.00725081
23870000  0.990806  0.981659  0.00364605  0.00723981
23880000  0.990819  0.981686  0.00364047  0.00722883
23890000  0.990833  0.981713  0.0036349  0.00721786
23900000  0.990846  0.98174  0.00362933  0.00720691
23910000  0.99086  0.981767  0.00362378  0.00719598
23920000  0.990873  0.981794  0.00361823  0.00718506
23930000  0.990887  0.981821  0.0036127  0.00717416
23940000  0.9909  0.981847  0.00360717  0.00716328
23950000  0.990914  0.981874  0.00360165  0.00715242
23960000  0.990927  0.981901  0.00359614  0.00714157
23970000  0.99094  0.981927  0.00359063  0.00713074
23980000  0.990954  0.981954  0.00358514  0.00711992
23990000  0.990967  0.98198  0.00357966  0.00710912
24000000  0.99098  0.982007  0.00357418  0.00709834
24010000  0.990994  0.982033  0.00356871  0.00708758
24020000  0.991007  0.982059  0.00356325  0.00707683
24030000  0.99102  0.982086  0.0035578  0.0070661
24040000  0.991033  0.982112  0.00355236  0.00705538
24050000  0.991047  0.982138  0.00354692  0.00704468
24060000  0.99106  0.982165  0.0035415  0.007034
24070000  0.991073  0.982191  0.00353608  0.00702334
24080000  0.991086  0.982217  0.00353067  0.00701269
24090000  0.991099  0.982243  0.00352528  0.00700206
24100000  0.991113  0.982269  0.00351988  0.00699144
24110000  0.991126  0.982295  0.0035145  0.00698084
24120000  0.991139  0.982321  0.00350913  0.00697026
24130000  0.991152  0.982347  0.00350376  0.00695969
24140000  0.991165  0.982373  0.0034984  0.00694914
24150000  0.991178  0.982399  0.00349306  0.00693861
24160000  0.991191  0.982425  0.00348771  0.00692809
24170000  0.991204  0.98245  0.00348238  0.00691759
24180000  0.991217  0.982476  0.00347706  0.0069071
24190000  0.99123  0.982502  0.00347174  0.00689663
24200000  0.991243  0.982528  0.00346644  0.00688618
24210000  0.991256  0.982553  0.00346114  0.00687574
24220000  0.991268  0.982579  0.00345585  0.00686532
24230000  0.991281  0.982604  0.00345057  0.00685492
24240000  0.991294  0.98263  0.00344529  0.00684453
24250000  0.991307  0.982655  0.00344003  0.00683415
24260000  0.99132  0.982681  0.00343477  0.0068238
24270000  0.991333  0.982706  0.00342952  0.00681346
24280000  0.991345  0.982732  0.00342428  0.00680313
24290000  0.991358  0.982757  0.00341905  0.00679282
24300000  0.991371  0.982782  0.00341382  0.00678253
24310000  0.991384  0.982807  0.00340861  0.00677225
24320000  0.991396  0.982833  0.0034034  0.00676199
24330000  0.991409  0.982858  0.0033982  0.00675175
24340000  0.991422  0.982883  0.00339301  0.00674152
24350000  0.991434  0.982908  0.00338782  0.0067313
24360000  0.991447  0.982933  0.00338265  0.00672111
24370000  0.991459  0.982958  0.00337748  0.00671092
24380000  0.991472  0.982983  0.00337232  0.00670076
24390000  0.991484  0.983008  0.00336717  0.00669061
24400000  0.991497  0.983033  0.00336203  0.00668047
24410000  0.99151  0.983058  0.00335689  0.00667035
24420000  0.991522  0.983083  0.00335177  0.00666025
24430000  0.991535  0.983107  0.00334665  0.00665016
24440000  0.991547  0.983132  0.00334154  0.00664009
24450000  0.991559  0.983157  0.00333643  0.00663003
24460000  0.991572  0.983182  0.00333134  0.00661999
24470000  0.991584  0.983206  0.00332625  0.00660996
24480000  0.991597  0.983231  0.00332117  0.00659995
24490000  0.991609  0.983255  0.0033161  0.00658996
24500000  0.991621  0.98328  0.00331104  0.00657998
24510000  0.991634  0.983304  0.00330598  0.00657001
24520000  0.991646  0.983329  0.00330094  0.00656006
24530000  0.991658  0.983353  0.0032959  0.00655013
24540000  0.99167  0.983378  0.00329087  0.00654021
24550000  0.991683  0.983402  0.00328584  0.00653031
24560000  0.991695  0.983426  0.00328083  0.00652042
24570000  0.991707  0.983451  0.00327582  0.00651055
24580000  0.991719  0.983475  0.00327082  0.00650069
24590000  0.991732  0.983499  0.00326583  0.00649085
24600000  0.991744  0.983523  0.00326084  0.00648102
24610000  0.991756  0.983547  0.00325587  0.00647121
24620000  0.991768  0.983571  0.0032509  0.00646141
24630000  0.99178  0.983595  0.00324594  0.00645163
24640000  0.991792  0.983619  0.00324098  0.00644186
24650000  0.991804  0.983643  0.00323604  0.00643211
24660000  0.991816  0.983667  0.0032311  0.00642237
24670000  0.991828  0.983691  0.00322617  0.00641265
24680000  0.99184  0.983715  0.00322125  0.00640294
24690000  0.991852  0.983739  0.00321633  0.00639325
24700000  0.991864  0.983763  0.00321143  0.00638358
24710000  0.991876  0.983787  0.00320653  0.00637391
24720000  0.991888  0.98381  0.00320164  0.00636427
24730000  0.9919  0.983834  0.00319675  0.00635463
24740000  0.991912  0.983858  0.00319188  0.00634502
24750000  0.991924  0.983881  0.00318701  0.00633541
24760000  0.991936  0.983905  0.00318215  0.00632583
24770000  0.991948  0.983928  0.00317729  0.00631625
24780000  0.991959  0.983952  0.00317245  0.0063067
24790000  0.991971  0.983975  0.00316761  0.00629715
24800000  0.991983  0.983999  0.00316278  0.00628762
24810000  0.991995  0.984022  0.00315795  0.00627811
24820000  0.992007  0.984046  0.00315314  0.00626861
24830000  0.992018  0.984069  0.00314833  0.00625912
24840000  0.99203  0.984092  0.00314353  0.00624965
24850000  0.992042  0.984116  0.00313874  0.0062402
24860000  0.992053  0.984139  0.00313395  0.00623076
24870000  0.992065  0.984162  0.00312917  0.00622133
24880000  0.992077  0.984185  0.0031244  0.00621192
24890000  0.992088  0.984208  0.00311964  0.00620252
24900000  0.9921  0.984231  0.00311488  0.00619314
24910000  0.992112  0.984254  0.00311014  0.00618377
24920000  0.992123  0.984277  0.00310539  0.00617441
24930000  0.992135  0.9843  0.00310066  0.00616507
24940000  0.992146  0.984323  0.00309593  0.00615575
24950000  0.992158  0.984346  0.00309122  0.00614644
24960000  0.992169  0.984369  0.0030865  0.00613714
24970000  0.992181  0.984392  0.0030818  0.00612786
24980000  0.992192  0.984415  0.0030771  0.00611859
24990000  0.992204  0.984438  0.00307241  0.00610933
25000000  0.992215  0.98446  0.00306773  0.00610009
25010000  0.992227  0.984483  0.00306306  0.00609087
25020000  0.992238  0.984506  0.00305839  0.00608166
25030000  0.992249  0.984528  0.00305373  0.00607246
25040000  0.992261  0.984551  0.00304908  0.00606328
25050000  0.992272  0.984573  0.00304443  0.00605411
25060000  0.992283  0.984596  0.00303979  0.00604495
25070000  0.992295  0.984619  0.00303516  0.00603581
25080000  0.992306  0.984641  0.00303054  0.00602668
25090000  0.992317  0.984663  0.00302592  0.00601757
25100000  0.992329  0.984686  0.00302131  0.00600847
25110000  0.99234  0.984708  0.00301671  0.00599939
25120000  0.992351  0.984731  0.00301211  0.00599032
25130000  0.992362  0.984753  0.00300753  0.00598126
25140000  0.992373  0.984775  0.00300295  0.00597222
25150000  0.992385  0.984797  0.00299837  0.00596319
25160000  0.992396  0.98482  0.00299381  0.00595417
25170000  0.992407  0.984842  0.00298925  0.00594517
25180000  0.992418  0.984864  0.00298469  0.00593618
25190000  0.992429  0.984886  0.00298015  0.00592721
25200000  0.99244  0.984908  0.00297561  0.00591825
25210000  0.992451  0.98493  0.00297108  0.0059093
25220000  0.992462  0.984952  0.00296656  0.00590037
25230000  0.992473  0.984974  0.00296204  0.00589145
25240000  0.992484  0.984996  0.00295753  0.00588254
25250000  0.992495  0.985018  0.00295303  0.00587365
25260000  0.992506  0.98504  0.00294853  0.00586478
25270000  0.992517  0.985061  0.00294404  0.00585591
25280000  0.992528  0.985083  0.00293956  0.00584706
25290000  0.992539  0.985105  0.00293508  0.00583822
25300000  0.99255  0.985127  0.00293062  0.0058294
25310000  0.992561  0.985148  0.00292615  0.00582059
25320000  0.992572  0.98517  0.0029217  0.00581179
25330000  0.992583  0.985192  0.00291725  0.00580301
25340000  0.992594  0.985213  0.00291281  0.00579424
25350000  0.992605  0.985235  0.00290838  0.00578549
25360000  0.992615  0.985256  0.00290395  0.00577674
25370000  0.992626  0.985278  0.00289953  0.00576801
25380000  0.992637  0.985299  0.00289512  0.0057593
25390000  0.992648  0.985321  0.00289072  0.0057506
25400000  0.992659  0.985342  0.00288632  0.00574191
25410000  0.992669  0.985364  0.00288192  0.00573323
25420000  0.99268  0.985385  0.00287754  0.00572457
25430000  0.992691  0.985406  0.00287316  0.00571592
25440000  0.992701  0.985428  0.00286879  0.00570728
25450000  0.992712  0.985449  0.00286442  0.00569866
25460000  0.992723  0.98547  0.00286007  0.00569005
25470000  0.992733  0.985491  0.00285572  0.00568146
25480000  0.992744  0.985512  0.00285137  0.00567287
25490000  0.992755  0.985534  0.00284703  0.0056643
25500000  0.992765  0.985555  0.0028427  0.00565575
25510000  0.992776  0.985576  0.00283838  0.0056472
25520000  0.992786  0.985597  0.00283406  0.00563867
25530000  0.992797  0.985618  0.00282975  0.00563016
25540000  0.992807  0.985639  0.00282545  0.00562165
25550000  0.992818  0.98566  0.00282115  0.00561316
25560000  0.992829  0.98568  0.00281686  0.00560468
25570000  0.992839  0.985701  0.00281257  0.00559622
25580000  0.992849  0.985722  0.0028083  0.00558777
25590000  0.99286  0.985743  0.00280403  0.00557933
25600000  0.99287  0.985764  0.00279976  0.0055709
25610000  0.992881  0.985784  0.0027955  0.00556249
25620000  0.992891  0.985805  0.00279125  0.00555409
25630000  0.992902  0.985826  0.00278701  0.0055457
25640000  0.992912  0.985846  0.00278277  0.00553732
25650000  0.992922  0.985867  0.00277854  0.00552896
25660000  0.992933  0.985888  0.00277432  0.00552061
25670000  0.992943  0.985908  0.0027701  0.00551228
25680000  0.992953  0.985929  0.00276589  0.00550395
25690000  0.992964  0.985949  0.00276168  0.00549564
25700000  0.992974  0.98597  0.00275748  0.00548735
25710000  0.992984  0.98599  0.00275329  0.00547906
25720000  0.992994  0.98601  0.00274911  0.00547079
25730000  0.993005  0.986031  0.00274493  0.00546253
25740000  0.993015  0.986051  0.00274075  0.00545428
25750000  0.993025  0.986071  0.00273659  0.00544605
25760000  0.993035  0.986092  0.00273243  0.00543782
25770000  0.993045  0.986112  0.00272828  0.00542962
25780000  0.993056  0.986132  0.00272413  0.00542142
25790000  0.993066  0.986152  0.00271999  0.00541323
25800000  0.993076  0.986173  0.00271586  0.00540506
25810000  0.993086  0.986193  0.00271173  0.0053969
25820000  0.993096  0.986213  0.00270761  0.00538876
25830000  0.993106  0.986233  0.00270349  0.00538062
25840000  0.993116  0.986253  0.00269939  0.0053725
25850000  0.993126  0.986273  0.00269528  0.00536439
25860000  0.993136  0.986293  0.00269119  0.00535629
25870000  0.993146  0.986313  0.0026871  0.00534821
25880000  0.993156  0.986333  0.00268302  0.00534014
25890000  0.993166  0.986353  0.00267894  0.00533208
25900000  0.993176  0.986372  0.00267487  0.00532403
25910000  0.993186  0.986392  0.00267081  0.005316
25920000  0.993196  0.986412  0.00266675  0.00530797
25930000  0.993206  0.986432  0.0026627  0.00529996
25940000  0.993216  0.986451  0.00265866  0.00529196
25950000  0.993226  0.986471  0.00265462  0.00528398
25960000  0.993236  0.986491  0.00265058  0.005276
25970000  0.993246  0.986511  0.00264656  0.00526804
25980000  0.993255  0.98653  0.00264254  0.00526009
25990000  0.993265  0.98655  0.00263853  0.00525216
26000000  0.993275  0.986569  0.00263452  0.00524423
26010000  0.993285  0.986589  0.00263052  0.00523632
26020000  0.993295  0.986608  0.00262652  0.00522842
26030000  0.993304  0.986628  0.00262253  0.00522053
26040000  0.993314  0.986647  0.00261855  0.00521265
26050000  0.993324  0.986667  0.00261458  0.00520479
26060000  0.993334  0.986686  0.0026106  0.00519694
26070000  0.993343  0.986705  0.00260664  0.00518909
26080000  0.993353  0.986725  0.00260268  0.00518127
26090000  0.993363  0.986744  0.00259873  0.00517345
26100000  0.993373  0.986763  0.00259479  0.00516565
26110000  0.993382  0.986782  0.00259085  0.00515785
26120000  0.993392  0.986802  0.00258691  0.00515007
26130000  0.993401  0.986821  0.00258299  0.0051423
26140000  0.993411  0.98684  0.00257906  0.00513455
26150000  0.993421  0.986859  0.00257515  0.0051268
26160000  0.99343  0.986878  0.00257124  0.00511907
26170000  0.99344  0.986897  0.00256734  0.00511135
26180000  0.993449  0.986916  0.00256344  0.00510364
26190000  0.993459  0.986935  0.00255955  0.00509594
26200000  0.993468  0.986954  0.00255566  0.00508825
26210000  0.993478  0.986973  0.00255179  0.00508058
26220000  0.993487  0.986992  0.00254791  0.00507292
26230000  0.993497  0.987011  0.00254405  0.00506527
26240000  0.993506  0.98703  0.00254019  0.00505763
26250000  0.993516  0.987049  0.00253633  0.00505
26260000  0.993525  0.987067  0.00253248  0.00504238
26270000  0.993535  0.987086  0.00252864  0.00503478
26280000  0.993544  0.987105  0.0025248  0.00502719
26290000  0.993554  0.987124  0.00252097  0.00501961
26300000  0.993563  0.987142  0.00251715  0.00501204
26310000  0.993572  0.987161  0.00251333  0.00500448
26320000  0.993582  0.98718  0.00250951  0.00499693
26330000  0.993591  0.987198  0.00250571  0.0049894
26340000  0.9936  0.987217  0.0025019  0.00498187
26350000  0.99361  0.987235  0.00249811  0.00497436
26360000  0.993619  0.987254  0.00249432  0.00496686
26370000  0.993628  0.987272  0.00249053  0.00495937
26380000  0.993638  0.987291  0.00248676  0.0049519
26390000  0.993647  0.987309  0.00248298  0.00494443
26400000  0.993656  0.987328  0.00247922  0.00493698
26410000  0.993665  0.987346  0.00247546  0.00492953
26420000  0.993674  0.987364  0.0024717  0.0049221
26430000  0.993684  0.987383  0.00246795  0.00491468
26440000  0.993693  0.987401  0.00246421  0.00490727
26450000  0.993702  0.987419  0.00246047  0.00489987
26460000  0.993711  0.987437  0.00245674  0.00489249
26470000  0.99372  0.987456  0.00245301  0.00488511
26480000  0.993729  0.987474  0.00244929  0.00487775
26490000  0.993739  0.987492  0.00244558  0.0048704
26500000  0.993748  0.98751  0.00244187  0.00486305
26510000  0.993757  0.987528  0.00243817  0.00485572
26520000  0.993766  0.987546  0.00243447  0.00484841
26530000  0.993775  0.987564  0.00243078  0.0048411
26540000  0.993784  0.987582  0.00242709  0.0048338
26550000  0.993793  0.9876  0.00242341  0.00482652
26560000  0.993802  0.987618  0.00241974  0.00481924
26570000  0.993811  0.987636  0.00241607  0.00481198
26580000  0.99382  0.987654  0.00241241  0.00480473
26590000  0.993829  0.987672  0.00240875  0.00479749
26600000  0.993838  0.98769  0.0024051  0.00479026
26610000  0.993847  0.987708  0.00240145  0.00478304
26620000  0.993856  0.987726  0.00239781  0.00477583
26630000  0.993865  0.987743  0.00239418  0.00476863
26640000  0.993874  0.987761  0.00239055  0.00476145
26650000  0.993883  0.987779  0.00238693  0.00475427
26660000  0.993891  0.987796  0.00238331  0.00474711
26670000  0.9939  0.987814  0.0023797  0.00473995
26680000  0.993909  0.987832  0.00237609  0.00473281
26690000  0.993918  0.987849  0.00237249  0.00472568
26700000  0.993927  0.987867  0.00236889  0.00471856
26710000  0.993936  0.987885  0.0023653  0.00471145
26720000  0.993944  0.987902  0.00236172  0.00470435
26730000  0.993953  0.98792  0.00235814  0.00469726
26740000  0.993962  0.987937  0.00235456  0.00469019
26750000  0.993971  0.987955  0.002351  0.00468312
26760000  0.99398  0.987972  0.00234743  0.00467606
26770000  0.993988  0.987989  0.00234388  0.00466902
26780000  0.993997  0.988007  0.00234033  0.00466199
26790000  0.994006  0.988024  0.00233678  0.00465496
26800000  0.994014  0.988041  0.00233324  0.00464795
26810000  0.994023  0.988059  0.0023297  0.00464095
26820000  0.994032  0.988076  0.00232617  0.00463396
26830000  0.99404  0.988093  0.00232265  0.00462698
26840000  0.994049  0.988111  0.00231913  0.00462001
26850000  0.994058  0.988128  0.00231562  0.00461305
26860000  0.994066  0.988145  0.00231211  0.0046061
26870000  0.994075  0.988162  0.00230861  0.00459916
26880000  0.994084  0.988179  0.00230511  0.00459223
26890000  0.994092  0.988196  0.00230162  0.00458532
26900000  0.994101  0.988213  0.00229813  0.00457841
26910000  0.994109  0.98823  0.00229465  0.00457152
26920000  0.994118  0.988247  0.00229117  0.00456463
26930000  0.994126  0.988264  0.0022877  0.00455776
26940000  0.994135  0.988281  0.00228424  0.00455089
26950000  0.994143  0.988298  0.00228078  0.00454404
26960000  0.994152  0.988315  0.00227733  0.00453719
26970000  0.99416  0.988332  0.00227388  0.00453036
26980000  0.994169  0.988349  0.00227043  0.00452354
26990000  0.994177  0.988366  0.002267  0.00451673
27000000  0.994186  0.988383  0.00226356  0.00450992
27010000  0.994194  0.988399  0.00226013  0.00450313
27020000  0.994203  0.988416  0.00225671  0.00449635
27030000  0.994211  0.988433  0.0022533  0.00448958
27040000  0.994219  0.98845  0.00224988  0.00448282
27050000  0.994228  0.988466  0.00224648  0.00447607
27060000  0.994236  0.988483  0.00224308  0.00446933
27060837  0.994237  0.988484  0.00224279  0.00446877
